Year,Month,Revenue Passenger Miles,Airport Name
2012,9,284087,"- Austin, TX: Austin - Bergstrom International"
2012,10,329511,"- Austin, TX: Austin - Bergstrom International"
2012,11,318444,"- Austin, TX: Austin - Bergstrom International"
2012,12,314389,"- Austin, TX: Austin - Bergstrom International"
2013,1,277301,"- Austin, TX: Austin - Bergstrom International"
2013,2,260245,"- Austin, TX: Austin - Bergstrom International"
2013,3,369000,"- Austin, TX: Austin - Bergstrom International"
2013,4,320025,"- Austin, TX: Austin - Bergstrom International"
2013,5,367667,"- Austin, TX: Austin - Bergstrom International"
2013,6,387773,"- Austin, TX: Austin - Bergstrom International"
2013,7,402779,"- Austin, TX: Austin - Bergstrom International"
2013,8,393032,"- Austin, TX: Austin - Bergstrom International"
2013,9,340942,"- Austin, TX: Austin - Bergstrom International"
2013,10,371076,"- Austin, TX: Austin - Bergstrom International"
2013,11,348579,"- Austin, TX: Austin - Bergstrom International"
2013,12,370571,"- Austin, TX: Austin - Bergstrom International"
2014,1,304324,"- Austin, TX: Austin - Bergstrom International"
2014,2,286220,"- Austin, TX: Austin - Bergstrom International"
2014,3,414817,"- Austin, TX: Austin - Bergstrom International"
2014,4,372003,"- Austin, TX: Austin - Bergstrom International"
2014,5,402690,"- Austin, TX: Austin - Bergstrom International"
2014,6,424449,"- Austin, TX: Austin - Bergstrom International"
2014,7,457835,"- Austin, TX: Austin - Bergstrom International"
2014,8,427635,"- Austin, TX: Austin - Bergstrom International"
2014,9,379957,"- Austin, TX: Austin - Bergstrom International"
2014,10,432986,"- Austin, TX: Austin - Bergstrom International"
2014,11,379566,"- Austin, TX: Austin - Bergstrom International"
2014,12,400113,"- Austin, TX: Austin - Bergstrom International"
2015,1,341966,"- Austin, TX: Austin - Bergstrom International"
2015,2,319042,"- Austin, TX: Austin - Bergstrom International"
2015,3,455542,"- Austin, TX: Austin - Bergstrom International"
2015,4,424085,"- Austin, TX: Austin - Bergstrom International"
2015,5,450719,"- Austin, TX: Austin - Bergstrom International"
2015,6,478497,"- Austin, TX: Austin - Bergstrom International"
2015,7,525278,"- Austin, TX: Austin - Bergstrom International"
2015,8,499691,"- Austin, TX: Austin - Bergstrom International"
2015,9,419541,"- Austin, TX: Austin - Bergstrom International"
2015,10,456305,"- Austin, TX: Austin - Bergstrom International"
2015,11,446801,"- Austin, TX: Austin - Bergstrom International"
2015,12,451764,"- Austin, TX: Austin - Bergstrom International"
2016,1,391686,"- Austin, TX: Austin - Bergstrom International"
2016,2,372679,"- Austin, TX: Austin - Bergstrom International"
2016,3,510382,"- Austin, TX: Austin - Bergstrom International"
2016,4,473738,"- Austin, TX: Austin - Bergstrom International"
2016,5,498943,"- Austin, TX: Austin - Bergstrom International"
2016,6,545856,"- Austin, TX: Austin - Bergstrom International"
2016,7,559982,"- Austin, TX: Austin - Bergstrom International"
2016,8,538853,"- Austin, TX: Austin - Bergstrom International"
2016,9,478245,"- Austin, TX: Austin - Bergstrom International"
2016,10,506773,"- Austin, TX: Austin - Bergstrom International"
2016,11,489357,"- Austin, TX: Austin - Bergstrom International"
2016,12,469148,"- Austin, TX: Austin - Bergstrom International"
2017,1,425274,"- Austin, TX: Austin - Bergstrom International"
2017,2,393380,"- Austin, TX: Austin - Bergstrom International"
2017,3,543762,"- Austin, TX: Austin - Bergstrom International"
2017,4,518971,"- Austin, TX: Austin - Bergstrom International"
2017,5,573332,"- Austin, TX: Austin - Bergstrom International"
2017,6,617844,"- Austin, TX: Austin - Bergstrom International"
2017,7,645329,"- Austin, TX: Austin - Bergstrom International"
2017,8,617141,"- Austin, TX: Austin - Bergstrom International"
2017,9,531990,"- Austin, TX: Austin - Bergstrom International"
2017,10,602171,"- Austin, TX: Austin - Bergstrom International"
2017,11,574833,"- Austin, TX: Austin - Bergstrom International"
2017,12,551785,"- Austin, TX: Austin - Bergstrom International"
2018,1,494146,"- Austin, TX: Austin - Bergstrom International"
2018,2,466781,"- Austin, TX: Austin - Bergstrom International"
2018,3,633652,"- Austin, TX: Austin - Bergstrom International"
2018,4,642532,"- Austin, TX: Austin - Bergstrom International"
2018,5,691785,"- Austin, TX: Austin - Bergstrom International"
2018,6,744434,"- Austin, TX: Austin - Bergstrom International"
2018,7,784445,"- Austin, TX: Austin - Bergstrom International"
2018,8,744661,"- Austin, TX: Austin - Bergstrom International"
2018,9,642531,"- Austin, TX: Austin - Bergstrom International"
2018,10,718071,"- Austin, TX: Austin - Bergstrom International"
2018,11,647846,"- Austin, TX: Austin - Bergstrom International"
2018,12,596531,"- Austin, TX: Austin - Bergstrom International"
2019,1,542080,"- Austin, TX: Austin - Bergstrom International"
2019,2,520696,"- Austin, TX: Austin - Bergstrom International"
2019,3,731575,"- Austin, TX: Austin - Bergstrom International"
2019,4,697715,"- Austin, TX: Austin - Bergstrom International"
2019,5,776378,"- Austin, TX: Austin - Bergstrom International"
2019,6,826135,"- Austin, TX: Austin - Bergstrom International"
2019,7,854962,"- Austin, TX: Austin - Bergstrom International"
2019,8,817963,"- Austin, TX: Austin - Bergstrom International"
2019,9,732203,"- Austin, TX: Austin - Bergstrom International"
2019,10,816256,"- Austin, TX: Austin - Bergstrom International"
2019,11,709416,"- Austin, TX: Austin - Bergstrom International"
2019,12,721735,"- Austin, TX: Austin - Bergstrom International"
2020,1,649179,"- Austin, TX: Austin - Bergstrom International"
2020,2,613985,"- Austin, TX: Austin - Bergstrom International"
2020,3,334496,"- Austin, TX: Austin - Bergstrom International"
2020,4,16518,"- Austin, TX: Austin - Bergstrom International"
2020,5,64520,"- Austin, TX: Austin - Bergstrom International"
2020,6,112502,"- Austin, TX: Austin - Bergstrom International"
2020,7,175668,"- Austin, TX: Austin - Bergstrom International"
2020,8,184225,"- Austin, TX: Austin - Bergstrom International"
2020,9,173101,"- Austin, TX: Austin - Bergstrom International"
2020,10,217636,"- Austin, TX: Austin - Bergstrom International"
2020,11,216214,"- Austin, TX: Austin - Bergstrom International"
2020,12,212579,"- Austin, TX: Austin - Bergstrom International"
2021,1,174817,"- Austin, TX: Austin - Bergstrom International"
2021,2,142501,"- Austin, TX: Austin - Bergstrom International"
2021,3,327392,"- Austin, TX: Austin - Bergstrom International"
2021,4,374208,"- Austin, TX: Austin - Bergstrom International"
2021,5,508018,"- Austin, TX: Austin - Bergstrom International"
2021,6,657071,"- Austin, TX: Austin - Bergstrom International"
2021,7,758429,"- Austin, TX: Austin - Bergstrom International"
2021,8,657590,"- Austin, TX: Austin - Bergstrom International"
2021,9,591754,"- Austin, TX: Austin - Bergstrom International"
2021,10,739579,"- Austin, TX: Austin - Bergstrom International"
2021,11,775041,"- Austin, TX: Austin - Bergstrom International"
2021,12,760505,"- Austin, TX: Austin - Bergstrom International"
2022,1,539467,"- Austin, TX: Austin - Bergstrom International"
2022,2,588996,"- Austin, TX: Austin - Bergstrom International"
2022,3,918822,"- Austin, TX: Austin - Bergstrom International"
2022,4,933272,"- Austin, TX: Austin - Bergstrom International"
2022,5,1004812,"- Austin, TX: Austin - Bergstrom International"
2022,6,1020203,"- Austin, TX: Austin - Bergstrom International"
2022,7,1043274,"- Austin, TX: Austin - Bergstrom International"
2022,8,971642,"- Austin, TX: Austin - Bergstrom International"
2022,9,928228,"- Austin, TX: Austin - Bergstrom International"
2022,10,1039503,"- Austin, TX: Austin - Bergstrom International"
2022,11,945871,"- Austin, TX: Austin - Bergstrom International"
2022,12,870681,"- Austin, TX: Austin - Bergstrom International"
2023,1,792298,"- Austin, TX: Austin - Bergstrom International"
2023,2,740470,"- Austin, TX: Austin - Bergstrom International"
2023,3,1014808,"- Austin, TX: Austin - Bergstrom International"
2023,4,950462,"- Austin, TX: Austin - Bergstrom International"
2023,5,1012242,"- Austin, TX: Austin - Bergstrom International"
2023,6,1060846,"- Austin, TX: Austin - Bergstrom International"
2023,7,1116351,"- Austin, TX: Austin - Bergstrom International"
2023,8,983119,"- Austin, TX: Austin - Bergstrom International"
2023,9,942438,"- Austin, TX: Austin - Bergstrom International"
2023,10,1086610,"- Austin, TX: Austin - Bergstrom International"
2023,11,988959,"- Austin, TX: Austin - Bergstrom International"
2023,12,919903,"- Austin, TX: Austin - Bergstrom International"
2024,1,779759,"- Austin, TX: Austin - Bergstrom International"
2024,2,741656,"- Austin, TX: Austin - Bergstrom International"
2024,3,990050,"- Austin, TX: Austin - Bergstrom International"
2024,4,940897,"- Austin, TX: Austin - Bergstrom International"
2024,5,1032565,"- Austin, TX: Austin - Bergstrom International"
2024,6,1026652,"- Austin, TX: Austin - Bergstrom International"
2024,7,1070407,"- Austin, TX: Austin - Bergstrom International"
2002,10,609779,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2002,11,541167,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2002,12,580269,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,1,534069,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,2,457229,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,3,628480,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,4,655653,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,5,698861,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,6,730960,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,7,794998,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,8,784447,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,9,597136,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,10,672494,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,11,633336,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2003,12,640440,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,1,598244,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,2,592737,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,3,761840,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,4,771959,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,5,774910,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,6,789667,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,7,821869,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,8,809854,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,9,609072,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,10,696636,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,11,652765,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2004,12,618429,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,1,602528,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,2,538416,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,3,724756,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,4,674138,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,5,721203,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,6,738666,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,7,808034,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,8,793322,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,9,631252,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,10,680628,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,11,665057,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2005,12,637050,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,1,625649,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,2,573200,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,3,746311,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,4,747238,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,5,785653,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,6,792260,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,7,837543,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,8,813545,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,9,686954,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,10,729634,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,11,697626,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2006,12,665194,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,1,617666,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,2,563165,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,3,717852,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,4,745668,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,5,773603,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,6,812142,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,7,847078,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,8,846758,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,9,675610,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,10,718653,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,11,672800,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2007,12,637069,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,1,594256,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,2,586520,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,3,750244,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,4,672312,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,5,749777,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,6,751832,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,7,758774,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,8,758427,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,9,578345,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,10,648351,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,11,573084,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2008,12,595986,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,1,556350,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,2,510231,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,3,688664,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,4,699253,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,5,719199,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,6,762445,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,7,814843,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,8,793189,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,9,637421,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,10,692981,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,11,638925,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2009,12,608472,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,1,583685,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,2,447665,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,3,701159,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,4,715996,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,5,752944,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,6,821003,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,7,853685,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,8,844700,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,9,658069,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,10,747277,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,11,687571,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2010,12,664529,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
2011,1,596230,"- Baltimore, MD: Baltimore/Washington International Thurgood Marshall"
