area_fips,countyname,stateabr,total_emp,private_emp,bev_emp,year,month
29095,Jackson County MO,MO,371271,314398,.s,2017,10
29095,Jackson County MO,MO,370479,313405,.s,2017,11
29095,Jackson County MO,MO,370659,313877,.s,2017,12
29095,Jackson County MO,MO,363178,306079,.s,2018,1
29095,Jackson County MO,MO,364886,306766,.s,2018,2
29095,Jackson County MO,MO,366626,308375,.s,2018,3
29095,Jackson County MO,MO,371050,312433,.s,2018,4
29095,Jackson County MO,MO,372122,314090,.s,2018,5
29095,Jackson County MO,MO,374459,316886,.s,2018,6
29095,Jackson County MO,MO,367987,317676,.s,2018,7
29095,Jackson County MO,MO,371590,318820,.s,2018,8
29095,Jackson County MO,MO,372935,315916,.s,2018,9
29095,Jackson County MO,MO,375209,317992,.s,2018,10
29095,Jackson County MO,MO,375080,318000,.s,2018,11
29095,Jackson County MO,MO,374912,317670,.s,2018,12
29095,Jackson County MO,MO,369110,312703,321,2019,1
29095,Jackson County MO,MO,368889,310966,325,2019,2
29095,Jackson County MO,MO,371432,313094,347,2019,3
29095,Jackson County MO,MO,375375,316711,375,2019,4
29095,Jackson County MO,MO,376276,317996,374,2019,5
29095,Jackson County MO,MO,379086,320634,387,2019,6
29095,Jackson County MO,MO,371632,320496,356,2019,7
29095,Jackson County MO,MO,373601,320138,347,2019,8
29095,Jackson County MO,MO,375487,317652,344,2019,9
29095,Jackson County MO,MO,379134,320932,331,2019,10
29095,Jackson County MO,MO,378300,319817,374,2019,11
29095,Jackson County MO,MO,377881,319697,386,2019,12
29510,St. Louis city MO,MO,218650,187388,.s,2013,1
29510,St. Louis city MO,MO,220191,188999,.s,2013,2
29510,St. Louis city MO,MO,221538,190393,.s,2013,3
29510,St. Louis city MO,MO,225070,193547,.s,2013,4
29510,St. Louis city MO,MO,224711,193319,.s,2013,5
29510,St. Louis city MO,MO,221444,191373,.s,2013,6
29510,St. Louis city MO,MO,222730,191753,.s,2013,7
29510,St. Louis city MO,MO,222768,191600,.s,2013,8
29510,St. Louis city MO,MO,223445,192359,.s,2013,9
29510,St. Louis city MO,MO,225479,194258,3111,2013,10
29510,St. Louis city MO,MO,222495,191208,3006,2013,11
29510,St. Louis city MO,MO,221255,190404,2895,2013,12
29510,St. Louis city MO,MO,216150,185271,2980,2014,1
29510,St. Louis city MO,MO,218251,187291,3065,2014,2
29510,St. Louis city MO,MO,217820,186789,3079,2014,3
29510,St. Louis city MO,MO,225190,193612,3224,2014,4
29510,St. Louis city MO,MO,223860,192537,3328,2014,5
29510,St. Louis city MO,MO,222669,191232,3467,2014,6
29510,St. Louis city MO,MO,221586,192446,3487,2014,7
29510,St. Louis city MO,MO,225404,194209,3528,2014,8
29510,St. Louis city MO,MO,224751,193541,3404,2014,9
29510,St. Louis city MO,MO,227506,196518,3352,2014,10
29510,St. Louis city MO,MO,224951,194355,3287,2014,11
29510,St. Louis city MO,MO,224457,193616,3162,2014,12
29510,St. Louis city MO,MO,219939,189803,3151,2015,1
29510,St. Louis city MO,MO,221185,190631,3094,2015,2
29510,St. Louis city MO,MO,221014,190285,3152,2015,3
29510,St. Louis city MO,MO,227421,196200,3263,2015,4
29510,St. Louis city MO,MO,227710,196751,3234,2015,5
29510,St. Louis city MO,MO,226735,195727,3415,2015,6
29510,St. Louis city MO,MO,224975,195972,3334,2015,7
29510,St. Louis city MO,MO,227751,196797,3306,2015,8
29510,St. Louis city MO,MO,228071,196552,3256,2015,9
29510,St. Louis city MO,MO,229460,198864,3129,2015,10
29510,St. Louis city MO,MO,229544,198638,2985,2015,11
29510,St. Louis city MO,MO,227560,196372,3011,2015,12
29510,St. Louis city MO,MO,218601,189145,2991,2016,1
29510,St. Louis city MO,MO,221852,191703,2940,2016,2
29510,St. Louis city MO,MO,222563,192265,2987,2016,3
29510,St. Louis city MO,MO,228842,197883,3058,2016,4
29510,St. Louis city MO,MO,226993,196396,3108,2016,5
29510,St. Louis city MO,MO,226517,195966,3292,2016,6
29510,St. Louis city MO,MO,224862,196057,3255,2016,7
29510,St. Louis city MO,MO,227248,196664,3280,2016,8
29510,St. Louis city MO,MO,228509,197190,3151,2016,9
29510,St. Louis city MO,MO,229188,198737,3132,2016,10
29510,St. Louis city MO,MO,227140,196763,2896,2016,11
29510,St. Louis city MO,MO,225406,194912,2953,2016,12
29510,St. Louis city MO,MO,220375,190746,2741,2017,1
29510,St. Louis city MO,MO,224000,193831,2713,2017,2
29510,St. Louis city MO,MO,222358,192125,2776,2017,3
29510,St. Louis city MO,MO,228121,197467,2832,2017,4
29510,St. Louis city MO,MO,228588,198086,2891,2017,5
29510,St. Louis city MO,MO,227647,197333,3037,2017,6
29510,St. Louis city MO,MO,225710,197645,3025,2017,7
29510,St. Louis city MO,MO,227969,197901,3049,2017,8
29510,St. Louis city MO,MO,227857,197300,2924,2017,9
29510,St. Louis city MO,MO,229039,198655,2886,2017,10
29510,St. Louis city MO,MO,227847,197386,2665,2017,11
29510,St. Louis city MO,MO,226392,196117,2699,2017,12
29510,St. Louis city MO,MO,223252,194055,.s,2018,1
29510,St. Louis city MO,MO,226741,197148,.s,2018,2
29510,St. Louis city MO,MO,227574,197573,.s,2018,3
29510,St. Louis city MO,MO,232119,202024,.s,2018,4
29510,St. Louis city MO,MO,231068,201187,.s,2018,5
29510,St. Louis city MO,MO,230378,200315,.s,2018,6
29510,St. Louis city MO,MO,227495,200653,.s,2018,7
29510,St. Louis city MO,MO,230537,201166,.s,2018,8
29510,St. Louis city MO,MO,231462,201571,.s,2018,9
29510,St. Louis city MO,MO,232182,202403,.s,2018,10
29510,St. Louis city MO,MO,232023,202240,.s,2018,11
29510,St. Louis city MO,MO,230922,201238,.s,2018,12
29510,St. Louis city MO,MO,223778,195374,.s,2019,1
29510,St. Louis city MO,MO,227315,198302,.s,2019,2
29510,St. Louis city MO,MO,227679,198266,.s,2019,3
29510,St. Louis city MO,MO,232288,202751,.s,2019,4
29510,St. Louis city MO,MO,231326,201827,.s,2019,5
29510,St. Louis city MO,MO,229173,200845,.s,2019,6
29510,St. Louis city MO,MO,228175,201888,.s,2019,7
29510,St. Louis city MO,MO,230180,201198,.s,2019,8
29510,St. Louis city MO,MO,231443,202237,.s,2019,9
29510,St. Louis city MO,MO,233870,204555,.s,2019,10
29510,St. Louis city MO,MO,231692,202367,.s,2019,11
29510,St. Louis city MO,MO,230682,201358,.s,2019,12
32003,Clark County NV,NV,821330,728459,.s,2013,1
32003,Clark County NV,NV,821933,728541,.s,2013,2
32003,Clark County NV,NV,829031,734719,.s,2013,3
32003,Clark County NV,NV,835235,741387,.s,2013,4
32003,Clark County NV,NV,839256,745420,.s,2013,5
32003,Clark County NV,NV,844306,749776,.s,2013,6
32003,Clark County NV,NV,829327,746997,.s,2013,7
32003,Clark County NV,NV,837749,749786,.s,2013,8
32003,Clark County NV,NV,843458,750388,.s,2013,9
32003,Clark County NV,NV,850925,756459,.s,2013,10
32003,Clark County NV,NV,856926,761910,.s,2013,11
32003,Clark County NV,NV,854552,758548,.s,2013,12
32003,Clark County NV,NV,849504,754830,.s,2014,1
32003,Clark County NV,NV,853023,758035,.s,2014,2
32003,Clark County NV,NV,861153,765296,.s,2014,3
32003,Clark County NV,NV,867816,772541,.s,2014,4
32003,Clark County NV,NV,874226,778951,.s,2014,5
32003,Clark County NV,NV,877320,781019,.s,2014,6
32003,Clark County NV,NV,860113,776025,.s,2014,7
32003,Clark County NV,NV,874978,785995,.s,2014,8
32003,Clark County NV,NV,883124,788954,.s,2014,9
32003,Clark County NV,NV,893022,797697,.s,2014,10
32003,Clark County NV,NV,895695,799886,.s,2014,11
32003,Clark County NV,NV,895674,799097,.s,2014,12
32003,Clark County NV,NV,889701,794131,.s,2015,1
32003,Clark County NV,NV,890874,795242,.s,2015,2
32003,Clark County NV,NV,898174,801586,.s,2015,3
32003,Clark County NV,NV,904761,808463,.s,2015,4
32003,Clark County NV,NV,908648,812227,.s,2015,5
32003,Clark County NV,NV,908933,811830,.s,2015,6
32003,Clark County NV,NV,895359,808937,.s,2015,7
32003,Clark County NV,NV,906968,815841,.s,2015,8
32003,Clark County NV,NV,912863,816575,.s,2015,9
32003,Clark County NV,NV,923130,827248,.s,2015,10
32003,Clark County NV,NV,928770,831219,.s,2015,11
32003,Clark County NV,NV,929100,830192,.s,2015,12
32003,Clark County NV,NV,916509,818700,.s,2016,1
32003,Clark County NV,NV,918879,820824,.s,2016,2
32003,Clark County NV,NV,924670,825730,.s,2016,3
32003,Clark County NV,NV,932853,834644,.s,2016,4
32003,Clark County NV,NV,934042,835862,.s,2016,5
32003,Clark County NV,NV,939577,840230,.s,2016,6
32003,Clark County NV,NV,929520,841253,.s,2016,7
32003,Clark County NV,NV,937306,843868,.s,2016,8
32003,Clark County NV,NV,947015,848816,.s,2016,9
32003,Clark County NV,NV,950250,852496,.s,2016,10
32003,Clark County NV,NV,954991,855617,.s,2016,11
32003,Clark County NV,NV,952384,852041,.s,2016,12
32003,Clark County NV,NV,945761,847420,.s,2017,1
32003,Clark County NV,NV,946738,847051,.s,2017,2
32003,Clark County NV,NV,957412,857086,.s,2017,3
32003,Clark County NV,NV,954823,856733,.s,2017,4
32003,Clark County NV,NV,962531,863263,.s,2017,5
32003,Clark County NV,NV,965239,864672,.s,2017,6
32003,Clark County NV,NV,963452,862377,.s,2017,7
32003,Clark County NV,NV,965346,864625,.s,2017,8
32003,Clark County NV,NV,970148,868575,.s,2017,9
32003,Clark County NV,NV,977317,877998,.s,2017,10
32003,Clark County NV,NV,982597,881456,.s,2017,11
32003,Clark County NV,NV,982561,880491,.s,2017,12
32003,Clark County NV,NV,971300,871657,.s,2018,1
32003,Clark County NV,NV,976349,875371,.s,2018,2
32003,Clark County NV,NV,983656,881777,.s,2018,3
32003,Clark County NV,NV,985460,886626,.s,2018,4
32003,Clark County NV,NV,993210,893032,.s,2018,5
32003,Clark County NV,NV,994937,893770,.s,2018,6
32003,Clark County NV,NV,993131,895490,.s,2018,7
32003,Clark County NV,NV,1001910,901908,.s,2018,8
32003,Clark County NV,NV,1002695,902107,.s,2018,9
32003,Clark County NV,NV,1012878,912903,.s,2018,10
32003,Clark County NV,NV,1019358,917421,.s,2018,11
32003,Clark County NV,NV,1015983,913301,.s,2018,12
32003,Clark County NV,NV,1005729,903839,.s,2019,1
32003,Clark County NV,NV,1009521,905957,.s,2019,2
32003,Clark County NV,NV,1015937,911558,.s,2019,3
32003,Clark County NV,NV,1018077,915472,.s,2019,4
32003,Clark County NV,NV,1024307,920336,.s,2019,5
32003,Clark County NV,NV,1023161,918931,.s,2019,6
32003,Clark County NV,NV,1020676,919982,.s,2019,7
32003,Clark County NV,NV,1027047,923621,.s,2019,8
32003,Clark County NV,NV,1028685,924132,.s,2019,9
32003,Clark County NV,NV,1035907,932281,.s,2019,10
32003,Clark County NV,NV,1048891,943255,.s,2019,11
32003,Clark County NV,NV,1048073,941678,.s,2019,12
33015,Rockingham County NH,NH,133062,118216,279,2013,1
33015,Rockingham County NH,NH,132447,117505,281,2013,2
33015,Rockingham County NH,NH,132924,118069,279,2013,3
33015,Rockingham County NH,NH,136033,120956,293,2013,4
33015,Rockingham County NH,NH,139043,123859,294,2013,5
33015,Rockingham County NH,NH,141360,126801,303,2013,6
33015,Rockingham County NH,NH,137860,127817,304,2013,7
33015,Rockingham County NH,NH,139097,127689,303,2013,8
33015,Rockingham County NH,NH,139552,124921,291,2013,9
33015,Rockingham County NH,NH,139610,124533,288,2013,10
33015,Rockingham County NH,NH,139439,124283,293,2013,11
33015,Rockingham County NH,NH,139575,124392,292,2013,12
33015,Rockingham County NH,NH,135331,120525,289,2014,1
33015,Rockingham County NH,NH,134513,119537,284,2014,2
33015,Rockingham County NH,NH,134969,119951,289,2014,3
33015,Rockingham County NH,NH,139448,124501,295,2014,4
33015,Rockingham County NH,NH,142303,127191,296,2014,5
33015,Rockingham County NH,NH,145013,130266,308,2014,6
33015,Rockingham County NH,NH,140124,130015,309,2014,7
33015,Rockingham County NH,NH,139287,127773,309,2014,8
33015,Rockingham County NH,NH,142065,127338,293,2014,9
33015,Rockingham County NH,NH,142367,127343,307,2014,10
33015,Rockingham County NH,NH,141630,126585,316,2014,11
33015,Rockingham County NH,NH,142579,127392,318,2014,12
33015,Rockingham County NH,NH,138612,123823,323,2015,1
33015,Rockingham County NH,NH,137386,122592,334,2015,2
33015,Rockingham County NH,NH,138355,123540,366,2015,3
33015,Rockingham County NH,NH,141334,126503,371,2015,4
33015,Rockingham County NH,NH,145701,130638,373,2015,5
33015,Rockingham County NH,NH,147770,133668,391,2015,6
33015,Rockingham County NH,NH,144000,134109,397,2015,7
33015,Rockingham County NH,NH,144986,134248,400,2015,8
33015,Rockingham County NH,NH,146201,131497,400,2015,9
33015,Rockingham County NH,NH,146691,131754,393,2015,10
33015,Rockingham County NH,NH,145873,130809,406,2015,11
33015,Rockingham County NH,NH,146900,131678,399,2015,12
33015,Rockingham County NH,NH,142778,128047,387,2016,1
33015,Rockingham County NH,NH,142260,127263,386,2016,2
33015,Rockingham County NH,NH,142727,127770,400,2016,3
33015,Rockingham County NH,NH,145890,130844,418,2016,4
33015,Rockingham County NH,NH,148552,133303,426,2016,5
33015,Rockingham County NH,NH,149479,136016,435,2016,6
33015,Rockingham County NH,NH,147072,137245,447,2016,7
33015,Rockingham County NH,NH,148246,137301,455,2016,8
33015,Rockingham County NH,NH,149593,134753,457,2016,9
33015,Rockingham County NH,NH,148883,133964,450,2016,10
33015,Rockingham County NH,NH,148708,133680,444,2016,11
33015,Rockingham County NH,NH,149001,133998,445,2016,12
33015,Rockingham County NH,NH,145961,131201,429,2017,1
33015,Rockingham County NH,NH,144778,130015,426,2017,2
33015,Rockingham County NH,NH,145563,130664,445,2017,3
33015,Rockingham County NH,NH,147717,132778,449,2017,4
33015,Rockingham County NH,NH,150462,135431,459,2017,5
33015,Rockingham County NH,NH,152992,139313,472,2017,6
33015,Rockingham County NH,NH,149912,139615,491,2017,7
33015,Rockingham County NH,NH,150486,139155,479,2017,8
33015,Rockingham County NH,NH,150742,135990,462,2017,9
33015,Rockingham County NH,NH,150176,135106,462,2017,10
33015,Rockingham County NH,NH,149564,134876,462,2017,11
33015,Rockingham County NH,NH,150389,135262,460,2017,12
33015,Rockingham County NH,NH,146260,131616,453,2018,1
33015,Rockingham County NH,NH,145578,130862,458,2018,2
33015,Rockingham County NH,NH,146109,131180,454,2018,3
33015,Rockingham County NH,NH,148579,133480,458,2018,4
33015,Rockingham County NH,NH,151470,136275,471,2018,5
33015,Rockingham County NH,NH,153389,139737,500,2018,6
33015,Rockingham County NH,NH,150797,140213,514,2018,7
33015,Rockingham County NH,NH,152069,139802,520,2018,8
33015,Rockingham County NH,NH,150901,135913,506,2018,9
33015,Rockingham County NH,NH,151187,136004,494,2018,10
33015,Rockingham County NH,NH,150648,135613,486,2018,11
33015,Rockingham County NH,NH,151057,135916,478,2018,12
33015,Rockingham County NH,NH,148531,133603,466,2019,1
33015,Rockingham County NH,NH,147337,132317,474,2019,2
33015,Rockingham County NH,NH,147946,132739,485,2019,3
33015,Rockingham County NH,NH,150350,135241,530,2019,4
33015,Rockingham County NH,NH,152897,137680,502,2019,5
33015,Rockingham County NH,NH,154581,140964,528,2019,6
33015,Rockingham County NH,NH,152190,141703,546,2019,7
33015,Rockingham County NH,NH,154348,141997,546,2019,8
33015,Rockingham County NH,NH,153188,138226,531,2019,9
33015,Rockingham County NH,NH,152870,137740,527,2019,10
33015,Rockingham County NH,NH,152649,137511,549,2019,11
33015,Rockingham County NH,NH,153306,138247,541,2019,12
34013,Essex County NJ,NJ,329231,256282,.s,2013,1
34013,Essex County NJ,NJ,332181,257526,.s,2013,2
34013,Essex County NJ,NJ,334615,259460,.s,2013,3
34013,Essex County NJ,NJ,336814,261568,.s,2013,4
34013,Essex County NJ,NJ,337164,262080,.s,2013,5
34013,Essex County NJ,NJ,336442,263685,.s,2013,6
34013,Essex County NJ,NJ,315225,257957,.s,2013,7
34013,Essex County NJ,NJ,313250,257709,.s,2013,8
34013,Essex County NJ,NJ,330036,260100,.s,2013,9
34013,Essex County NJ,NJ,335139,261578,.s,2013,10
34013,Essex County NJ,NJ,338397,263781,.s,2013,11
34013,Essex County NJ,NJ,337890,263986,.s,2013,12
34013,Essex County NJ,NJ,325791,253467,.s,2014,1
34013,Essex County NJ,NJ,328242,253545,.s,2014,2
34013,Essex County NJ,NJ,329774,255215,.s,2014,3
34013,Essex County NJ,NJ,333058,257547,.s,2014,4
34013,Essex County NJ,NJ,335739,260833,.s,2014,5
34013,Essex County NJ,NJ,334488,261913,.s,2014,6
34013,Essex County NJ,NJ,313795,256692,.s,2014,7
34013,Essex County NJ,NJ,313563,255819,.s,2014,8
34013,Essex County NJ,NJ,328307,257553,.s,2014,9
34013,Essex County NJ,NJ,334357,261224,.s,2014,10
34013,Essex County NJ,NJ,337611,263524,.s,2014,11
34013,Essex County NJ,NJ,339370,265545,.s,2014,12
34013,Essex County NJ,NJ,329197,258502,.s,2015,1
34013,Essex County NJ,NJ,331441,258319,.s,2015,2
34013,Essex County NJ,NJ,332565,259645,.s,2015,3
34013,Essex County NJ,NJ,336312,262306,.s,2015,4
34013,Essex County NJ,NJ,336969,263900,.s,2015,5
34013,Essex County NJ,NJ,336849,265425,.s,2015,6
34013,Essex County NJ,NJ,319848,262624,.s,2015,7
34013,Essex County NJ,NJ,318178,260896,.s,2015,8
34013,Essex County NJ,NJ,333208,262702,.s,2015,9
34013,Essex County NJ,NJ,340462,267178,.s,2015,10
34013,Essex County NJ,NJ,343238,269309,.s,2015,11
34013,Essex County NJ,NJ,343527,270433,.s,2015,12
34013,Essex County NJ,NJ,331775,260824,.s,2016,1
34013,Essex County NJ,NJ,335514,262499,.s,2016,2
34013,Essex County NJ,NJ,337178,263789,.s,2016,3
34013,Essex County NJ,NJ,340229,266761,.s,2016,4
34013,Essex County NJ,NJ,340948,267100,.s,2016,5
34013,Essex County NJ,NJ,340879,269415,.s,2016,6
34013,Essex County NJ,NJ,323319,266952,273,2016,7
34013,Essex County NJ,NJ,321027,265215,276,2016,8
34013,Essex County NJ,NJ,337675,267599,282,2016,9
34013,Essex County NJ,NJ,341052,269726,.s,2016,10
34013,Essex County NJ,NJ,343330,271423,.s,2016,11
34013,Essex County NJ,NJ,344115,272202,.s,2016,12
34013,Essex County NJ,NJ,336306,265087,.s,2017,1
34013,Essex County NJ,NJ,339131,266972,.s,2017,2
34013,Essex County NJ,NJ,340083,267722,.s,2017,3
34013,Essex County NJ,NJ,341826,270146,298,2017,4
34013,Essex County NJ,NJ,344658,272601,315,2017,5
34013,Essex County NJ,NJ,346757,274525,327,2017,6
34013,Essex County NJ,NJ,327997,270708,317,2017,7
34013,Essex County NJ,NJ,325942,269010,323,2017,8
34013,Essex County NJ,NJ,341731,271833,313,2017,9
34013,Essex County NJ,NJ,345689,273958,.s,2017,10
34013,Essex County NJ,NJ,347696,275462,.s,2017,11
34013,Essex County NJ,NJ,348140,275940,.s,2017,12
34013,Essex County NJ,NJ,338201,267492,277,2018,1
34013,Essex County NJ,NJ,340798,269147,278,2018,2
34013,Essex County NJ,NJ,341478,269986,274,2018,3
34013,Essex County NJ,NJ,342968,271294,297,2018,4
34013,Essex County NJ,NJ,344951,273373,311,2018,5
34013,Essex County NJ,NJ,347045,275004,323,2018,6
34013,Essex County NJ,NJ,329749,272075,316,2018,7
34013,Essex County NJ,NJ,326642,270017,310,2018,8
34013,Essex County NJ,NJ,343125,273161,315,2018,9
34013,Essex County NJ,NJ,347023,275627,325,2018,10
34013,Essex County NJ,NJ,348730,276750,318,2018,11
34013,Essex County NJ,NJ,349245,277176,319,2018,12
34013,Essex County NJ,NJ,341395,270613,324,2019,1
34013,Essex County NJ,NJ,343223,271669,331,2019,2
34013,Essex County NJ,NJ,344968,273144,353,2019,3
34013,Essex County NJ,NJ,347772,275565,353,2019,4
34013,Essex County NJ,NJ,349014,276965,372,2019,5
34013,Essex County NJ,NJ,350395,277961,368,2019,6
34013,Essex County NJ,NJ,334902,275519,.s,2019,7
34013,Essex County NJ,NJ,331425,274013,.s,2019,8
34013,Essex County NJ,NJ,346406,275298,.s,2019,9
34013,Essex County NJ,NJ,349343,277329,.s,2019,10
34013,Essex County NJ,NJ,351959,279350,.s,2019,11
34013,Essex County NJ,NJ,352731,279908,.s,2019,12
34017,Hudson County NJ,NJ,230076,192308,13,2013,1
34017,Hudson County NJ,NJ,231514,192861,13,2013,2
34017,Hudson County NJ,NJ,232610,194057,12,2013,3
34017,Hudson County NJ,NJ,234155,195398,12,2013,4
34017,Hudson County NJ,NJ,234389,196299,13,2013,5
34017,Hudson County NJ,NJ,236139,197965,13,2013,6
34017,Hudson County NJ,NJ,229151,195589,12,2013,7
34017,Hudson County NJ,NJ,230433,196691,14,2013,8
34017,Hudson County NJ,NJ,236033,198584,4,2013,9
34017,Hudson County NJ,NJ,236694,198430,7,2013,10
34017,Hudson County NJ,NJ,238681,200044,6,2013,11
34017,Hudson County NJ,NJ,239077,200335,6,2013,12
34017,Hudson County NJ,NJ,232501,194108,.s,2014,1
34017,Hudson County NJ,NJ,233147,194116,.s,2014,2
34017,Hudson County NJ,NJ,234209,195356,.s,2014,3
34017,Hudson County NJ,NJ,235907,196411,.s,2014,4
34017,Hudson County NJ,NJ,236434,197687,.s,2014,5
34017,Hudson County NJ,NJ,237382,198476,.s,2014,6
34017,Hudson County NJ,NJ,232137,197760,.s,2014,7
34017,Hudson County NJ,NJ,232208,197974,.s,2014,8
34017,Hudson County NJ,NJ,238366,200658,.s,2014,9
34017,Hudson County NJ,NJ,240514,201833,.s,2014,10
34017,Hudson County NJ,NJ,241644,202837,.s,2014,11
34017,Hudson County NJ,NJ,243613,204035,.s,2014,12
34017,Hudson County NJ,NJ,237712,198665,.s,2015,1
34017,Hudson County NJ,NJ,238089,198797,.s,2015,2
34017,Hudson County NJ,NJ,240722,201370,.s,2015,3
34017,Hudson County NJ,NJ,241337,201689,4,2015,4
34017,Hudson County NJ,NJ,243084,204220,4,2015,5
34017,Hudson County NJ,NJ,243991,205004,4,2015,6
34017,Hudson County NJ,NJ,238247,203935,4,2015,7
34017,Hudson County NJ,NJ,237296,204425,4,2015,8
34017,Hudson County NJ,NJ,245360,207519,4,2015,9
34017,Hudson County NJ,NJ,248895,209235,.s,2015,10
34017,Hudson County NJ,NJ,250329,210533,.s,2015,11
34017,Hudson County NJ,NJ,250286,210209,.s,2015,12
34017,Hudson County NJ,NJ,245860,206531,.s,2016,1
34017,Hudson County NJ,NJ,247561,207508,.s,2016,2
34017,Hudson County NJ,NJ,249107,209069,.s,2016,3
34017,Hudson County NJ,NJ,250253,210408,6,2016,4
34017,Hudson County NJ,NJ,250606,211383,6,2016,5
34017,Hudson County NJ,NJ,253110,213358,6,2016,6
34017,Hudson County NJ,NJ,247738,213690,6,2016,7
34017,Hudson County NJ,NJ,247948,214234,6,2016,8
34017,Hudson County NJ,NJ,256284,217740,6,2016,9
34017,Hudson County NJ,NJ,260353,220461,.s,2016,10
34017,Hudson County NJ,NJ,260855,220683,.s,2016,11
34017,Hudson County NJ,NJ,261004,220721,.s,2016,12
34017,Hudson County NJ,NJ,255645,216145,6,2017,1
34017,Hudson County NJ,NJ,258005,217544,6,2017,2
34017,Hudson County NJ,NJ,259263,218826,7,2017,3
34017,Hudson County NJ,NJ,259762,219270,8,2017,4
34017,Hudson County NJ,NJ,261707,221854,8,2017,5
34017,Hudson County NJ,NJ,263589,223452,8,2017,6
34017,Hudson County NJ,NJ,254565,219910,8,2017,7
34017,Hudson County NJ,NJ,254559,220174,8,2017,8
34017,Hudson County NJ,NJ,261730,223214,8,2017,9
34017,Hudson County NJ,NJ,263543,223445,.s,2017,10
34017,Hudson County NJ,NJ,264768,224409,.s,2017,11
34017,Hudson County NJ,NJ,264827,224326,.s,2017,12
34017,Hudson County NJ,NJ,258893,219680,15,2018,1
34017,Hudson County NJ,NJ,261172,220870,13,2018,2
34017,Hudson County NJ,NJ,262504,222247,13,2018,3
34017,Hudson County NJ,NJ,263104,222935,14,2018,4
34017,Hudson County NJ,NJ,263172,223613,16,2018,5
34017,Hudson County NJ,NJ,265685,225871,15,2018,6
34017,Hudson County NJ,NJ,258342,224671,.s,2018,7
34017,Hudson County NJ,NJ,257718,224602,.s,2018,8
34017,Hudson County NJ,NJ,264383,226584,.s,2018,9
34017,Hudson County NJ,NJ,269761,229820,.s,2018,10
34017,Hudson County NJ,NJ,271442,231102,.s,2018,11
34017,Hudson County NJ,NJ,271804,231489,.s,2018,12
34017,Hudson County NJ,NJ,265549,226143,18,2019,1
34017,Hudson County NJ,NJ,267925,227542,25,2019,2
34017,Hudson County NJ,NJ,269823,229758,25,2019,3
34017,Hudson County NJ,NJ,270222,230148,23,2019,4
34017,Hudson County NJ,NJ,270359,230720,21,2019,5
34017,Hudson County NJ,NJ,271975,231587,21,2019,6
34017,Hudson County NJ,NJ,262641,230189,21,2019,7
34017,Hudson County NJ,NJ,260334,230028,21,2019,8
34017,Hudson County NJ,NJ,269741,231148,21,2019,9
34017,Hudson County NJ,NJ,273415,233284,21,2019,10
34017,Hudson County NJ,NJ,276533,235458,23,2019,11
34017,Hudson County NJ,NJ,276386,235318,24,2019,12
34023,Middlesex County NJ,NJ,382866,328733,354,2013,1
34023,Middlesex County NJ,NJ,383299,328788,344,2013,2
34023,Middlesex County NJ,NJ,386029,331081,335,2013,3
34023,Middlesex County NJ,NJ,384870,329846,361,2013,4
34023,Middlesex County NJ,NJ,388442,333401,357,2013,5
34023,Middlesex County NJ,NJ,391585,336895,360,2013,6
34023,Middlesex County NJ,NJ,375732,334883,347,2013,7
34023,Middlesex County NJ,NJ,377443,337194,337,2013,8
34023,Middlesex County NJ,NJ,389765,337746,346,2013,9
34023,Middlesex County NJ,NJ,392389,337289,372,2013,10
34023,Middlesex County NJ,NJ,396467,340792,368,2013,11
34023,Middlesex County NJ,NJ,396912,341416,358,2013,12
34023,Middlesex County NJ,NJ,385711,331121,379,2014,1
34023,Middlesex County NJ,NJ,384597,330138,374,2014,2
34023,Middlesex County NJ,NJ,387946,332440,372,2014,3
34023,Middlesex County NJ,NJ,390726,335021,397,2014,4
34023,Middlesex County NJ,NJ,392845,337462,386,2014,5
34023,Middlesex County NJ,NJ,395265,340733,381,2014,6
34023,Middlesex County NJ,NJ,382236,340346,389,2014,7
34023,Middlesex County NJ,NJ,381133,340687,400,2014,8
34023,Middlesex County NJ,NJ,393594,340600,379,2014,9
34023,Middlesex County NJ,NJ,397219,342049,479,2014,10
34023,Middlesex County NJ,NJ,400332,344686,464,2014,11
34023,Middlesex County NJ,NJ,401959,346685,466,2014,12
34023,Middlesex County NJ,NJ,391258,338397,484,2015,1
34023,Middlesex County NJ,NJ,392471,337865,483,2015,2
34023,Middlesex County NJ,NJ,396693,341330,475,2015,3
34023,Middlesex County NJ,NJ,399272,343701,302,2015,4
34023,Middlesex County NJ,NJ,402091,346553,317,2015,5
34023,Middlesex County NJ,NJ,404822,349544,330,2015,6
34023,Middlesex County NJ,NJ,392751,350782,333,2015,7
34023,Middlesex County NJ,NJ,396033,353136,336,2015,8
34023,Middlesex County NJ,NJ,405766,352390,339,2015,9
34023,Middlesex County NJ,NJ,410067,354658,340,2015,10
34023,Middlesex County NJ,NJ,413864,358017,323,2015,11
34023,Middlesex County NJ,NJ,416627,360680,338,2015,12
34023,Middlesex County NJ,NJ,403779,348636,817,2016,1
34023,Middlesex County NJ,NJ,404372,348983,801,2016,2
34023,Middlesex County NJ,NJ,406901,350493,747,2016,3
34023,Middlesex County NJ,NJ,409975,353735,807,2016,4
34023,Middlesex County NJ,NJ,412296,356054,822,2016,5
34023,Middlesex County NJ,NJ,416134,359785,831,2016,6
