Popularity,date,Monthly Listeners,artist
38.0,2024-04-21,116184,Sevana
36.0,2024-04-22,116018,Sevana
36.0,2024-04-23,115593,Sevana
35.0,2024-04-24,115538,Sevana
35.0,2024-04-25,114627,Sevana
34.0,2024-04-26,114627,Sevana
34.0,2024-04-27,114230,Sevana
34.0,2024-04-28,113455,Sevana
34.0,2024-04-29,112799,Sevana
34.0,2024-04-30,112282,Sevana
34.0,2024-05-01,111267,Sevana
34.0,2024-05-02,111267,Sevana
34.0,2024-05-03,110266,Sevana
34.0,2024-05-04,110266,Sevana
34.0,2024-05-05,110217,Sevana
34.0,2024-05-06,110104,Sevana
34.0,2024-05-07,109968,Sevana
34.0,2024-05-08,109846,Sevana
34.0,2024-05-09,109323,Sevana
34.0,2024-05-10,109294,Sevana
34.0,2024-05-11,109294,Sevana
34.0,2024-05-12,109332,Sevana
34.0,2024-05-13,109505,Sevana
34.0,2024-05-14,109887,Sevana
34.0,2024-05-15,110071,Sevana
34.0,2024-05-16,110384,Sevana
34.0,2024-05-17,110384,Sevana
34.0,2024-05-18,112817,Sevana
34.0,2024-05-19,114477,Sevana
34.0,2024-05-20,116434,Sevana
35.0,2024-05-21,117649,Sevana
35.0,2024-05-22,119117,Sevana
35.0,2024-05-23,119732,Sevana
35.0,2024-05-24,119792,Sevana
35.0,2024-05-25,119751,Sevana
35.0,2024-05-26,119787,Sevana
35.0,2024-05-27,120079,Sevana
35.0,2024-05-28,120334,Sevana
35.0,2024-05-29,120496,Sevana
35.0,2024-05-30,120496,Sevana
35.0,2024-05-31,119782,Sevana
35.0,2024-06-01,119782,Sevana
35.0,2024-06-02,119782,Sevana
35.0,2024-06-03,119782,Sevana
35.0,2024-06-04,119926,Sevana
35.0,2024-06-05,119738,Sevana
35.0,2024-06-06,119493,Sevana
35.0,2024-06-07,119493,Sevana
35.0,2024-06-08,118905,Sevana
35.0,2024-06-09,118243,Sevana
35.0,2024-06-10,117523,Sevana
36.0,2024-06-11,116637,Sevana
36.0,2024-06-12,116148,Sevana
36.0,2024-06-13,115161,Sevana
36.0,2024-06-14,115161,Sevana
36.0,2024-06-15,112904,Sevana
36.0,2024-06-16,111611,Sevana
36.0,2024-06-17,109457,Sevana
36.0,2024-06-18,108417,Sevana
36.0,2024-06-19,107008,Sevana
36.0,2024-06-20,106372,Sevana
36.0,2024-06-21,106372,Sevana
36.0,2024-06-22,106570,Sevana
36.0,2024-06-23,106845,Sevana
36.0,2024-06-24,106814,Sevana
36.0,2024-06-25,106666,Sevana
36.0,2024-06-26,106786,Sevana
36.0,2024-06-27,106786,Sevana
36.0,2024-06-28,107536,Sevana
36.0,2024-06-29,107536,Sevana
36.0,2024-06-30,107728,Sevana
36.0,2024-07-01,107755,Sevana
36.0,2024-07-02,107558,Sevana
36.0,2024-07-03,107737,Sevana
36.0,2024-07-04,107915,Sevana
36.0,2024-07-05,107723,Sevana
36.0,2024-07-06,107975,Sevana
36.0,2024-07-07,107875,Sevana
36.0,2024-07-08,107743,Sevana
36.0,2024-07-09,107555,Sevana
36.0,2024-07-10,107608,Sevana
37.0,2024-07-11,107936,Sevana
37.0,2024-07-12,108015,Sevana
37.0,2024-07-13,108211,Sevana
37.0,2024-07-14,108404,Sevana
37.0,2024-07-15,108404,Sevana
37.0,2024-07-16,108679,Sevana
37.0,2024-07-17,108861,Sevana
37.0,2024-07-18,108856,Sevana
37.0,2024-07-19,108636,Sevana
37.0,2024-07-20,108326,Sevana
37.0,2024-07-21,108570,Sevana
37.0,2024-07-22,108923,Sevana
37.0,2024-07-23,109011,Sevana
37.0,2024-07-24,109030,Sevana
37.0,2024-07-25,109064,Sevana
37.0,2024-07-26,108861,Sevana
37.0,2024-07-27,108585,Sevana
37.0,2024-07-28,108575,Sevana
37.0,2024-07-29,108668,Sevana
37.0,2024-07-30,108906,Sevana
37.0,2024-07-31,108849,Sevana
37.0,2024-08-01,109055,Sevana
37.0,2024-08-02,109165,Sevana
37.0,2024-08-03,108975,Sevana
37.0,2024-08-04,108895,Sevana
37.0,2024-08-05,108906,Sevana
37.0,2024-08-06,109094,Sevana
37.0,2024-08-07,109255,Sevana
37.0,2024-08-08,109252,Sevana
37.0,2024-08-09,109259,Sevana
37.0,2024-08-10,108840,Sevana
37.0,2024-08-11,108301,Sevana
37.0,2024-08-12,107985,Sevana
37.0,2024-08-13,108016,Sevana
37.0,2024-08-14,107951,Sevana
37.0,2024-08-15,107951,Sevana
37.0,2024-08-16,107951,Sevana
37.0,2024-08-17,113462,Sevana
37.0,2024-08-18,116731,Sevana
37.0,2024-08-19,119607,Sevana
37.0,2024-08-20,121866,Sevana
37.0,2024-08-21,110124,Sevana
37.0,2024-08-22,109725,Sevana
37.0,2024-08-23,109526,Sevana
37.0,2024-08-24,109208,Sevana
37.0,2024-08-25,108747,Sevana
37.0,2024-08-26,108199,Sevana
37.0,2024-08-27,107568,Sevana
37.0,2024-08-28,106977,Sevana
37.0,2024-08-29,106056,Sevana
37.0,2024-08-30,106056,Sevana
37.0,2024-08-31,105669,Sevana
37.0,2024-09-01,105343,Sevana
37.0,2024-09-02,105201,Sevana
37.0,2024-09-03,104950,Sevana
37.0,2024-09-04,104743,Sevana
37.0,2024-09-05,104585,Sevana
37.0,2024-09-06,104370,Sevana
37.0,2024-09-07,104307,Sevana
37.0,2024-09-08,104209,Sevana
37.0,2024-09-09,103992,Sevana
37.0,2024-09-10,103419,Sevana
37.0,2024-09-11,102824,Sevana
37.0,2024-09-12,102824,Sevana
37.0,2024-09-13,101625,Sevana
37.0,2024-09-14,100494,Sevana
37.0,2024-09-15,99408,Sevana
37.0,2024-09-16,98024,Sevana
37.0,2024-09-17,97123,Sevana
37.0,2024-09-18,96586,Sevana
37.0,2024-09-19,96090,Sevana
37.0,2024-09-20,96090,Sevana
37.0,2024-09-21,96410,Sevana
37.0,2024-09-22,96392,Sevana
37.0,2024-09-23,96649,Sevana
38.0,2024-09-24,96839,Sevana
38.0,2024-09-25,96956,Sevana
38.0,2024-09-26,97130,Sevana
38.0,2024-09-27,97047,Sevana
38.0,2024-09-28,97267,Sevana
38.0,2024-09-29,97457,Sevana
38.0,2024-09-30,97753,Sevana
38.0,2024-10-01,97661,Sevana
38.0,2024-10-02,97930,Sevana
38.0,2024-10-03,97930,Sevana
38.0,2024-10-04,98028,Sevana
38.0,2024-10-05,98289,Sevana
38.0,2024-10-06,98724,Sevana
38.0,2024-10-07,99033,Sevana
38.0,2024-10-08,99202,Sevana
38.0,2024-10-09,99808,Sevana
38.0,2024-10-10,100082,Sevana
38.0,2024-10-11,100201,Sevana
38.0,2024-10-12,100412,Sevana
38.0,2024-10-13,100461,Sevana
38.0,2024-10-14,100453,Sevana
38.0,2024-10-15,100291,Sevana
38.0,2024-10-16,100591,Sevana
38.0,2024-10-17,100713,Sevana
38.0,2024-10-18,100713,Sevana
38.0,2024-10-19,100391,Sevana
38.0,2024-10-20,100225,Sevana
38.0,2024-10-21,100140,Sevana
38.0,2024-10-22,99721,Sevana
38.0,2024-10-23,99565,Sevana
38.0,2024-10-24,99460,Sevana
38.0,2024-10-25,99279,Sevana
38.0,2024-10-26,99139,Sevana
38.0,2024-10-27,99059,Sevana
38.0,2024-10-28,98902,Sevana
38.0,2024-10-29,98777,Sevana
38.0,2024-10-30,98293,Sevana
38.0,2024-10-31,98100,Sevana
38.0,2024-11-01,97814,Sevana
38.0,2024-11-02,97394,Sevana
38.0,2024-11-03,96991,Sevana
38.0,2024-11-04,96207,Sevana
38.0,2024-11-05,95833,Sevana
38.0,2024-11-06,95399,Sevana
38.0,2024-11-07,94705,Sevana
38.0,2024-11-08,94705,Sevana
38.0,2024-11-09,94325,Sevana
38.0,2024-11-10,92999,Sevana
38.0,2024-11-11,92995,Sevana
38.0,2024-11-12,92742,Sevana
38.0,2024-11-13,92648,Sevana
38.0,2024-11-14,93010,Sevana
38.0,2024-11-15,93010,Sevana
38.0,2024-11-16,92882,Sevana
38.0,2024-11-17,92688,Sevana
38.0,2024-11-18,92373,Sevana
38.0,2024-11-19,92121,Sevana
38.0,2024-11-20,91981,Sevana
38.0,2024-11-21,91713,Sevana
38.0,2024-11-22,91713,Sevana
38.0,2024-11-23,91581,Sevana
38.0,2024-11-24,90292,Sevana
38.0,2024-11-25,90764,Sevana
38.0,2024-11-26,91045,Sevana
38.0,2024-11-27,90890,Sevana
38.0,2024-11-28,91018,Sevana
38.0,2024-11-29,91120,Sevana
38.0,2024-11-30,91188,Sevana
38.0,2024-12-01,91141,Sevana
38.0,2024-12-02,91232,Sevana
38.0,2024-12-03,91282,Sevana
75.0,2019-12-04,3643925,Sabrina Claudio
75.0,2019-12-05,3627262,Sabrina Claudio
75.0,2019-12-06,3627262,Sabrina Claudio
75.0,2019-12-07,3631722,Sabrina Claudio
75.0,2019-12-08,3711948,Sabrina Claudio
75.0,2019-12-09,3751780,Sabrina Claudio
75.0,2019-12-10,3778613,Sabrina Claudio
75.0,2019-12-11,3806340,Sabrina Claudio
75.0,2019-12-12,3828522,Sabrina Claudio
75.0,2019-12-13,3848667,Sabrina Claudio
75.0,2019-12-14,3868407,Sabrina Claudio
75.0,2019-12-15,3898154,Sabrina Claudio
75.0,2019-12-16,3923359,Sabrina Claudio
75.0,2019-12-17,3923359,Sabrina Claudio
75.0,2019-12-18,3939120,Sabrina Claudio
75.0,2019-12-19,3948191,Sabrina Claudio
75.0,2019-12-20,3950006,Sabrina Claudio
75.0,2019-12-21,3952041,Sabrina Claudio
75.0,2019-12-22,3984341,Sabrina Claudio
75.0,2019-12-23,3988954,Sabrina Claudio
75.0,2019-12-24,3988954,Sabrina Claudio
75.0,2019-12-25,3997201,Sabrina Claudio
75.0,2019-12-26,3997518,Sabrina Claudio
75.0,2019-12-27,3982510,Sabrina Claudio
75.0,2019-12-28,3982510,Sabrina Claudio
75.0,2019-12-29,4018129,Sabrina Claudio
75.0,2019-12-30,4038495,Sabrina Claudio
75.0,2019-12-31,4049565,Sabrina Claudio
75.0,2020-01-01,4064220,Sabrina Claudio
75.0,2020-01-02,4063063,Sabrina Claudio
75.0,2020-01-03,4063063,Sabrina Claudio
75.0,2020-01-04,4067215,Sabrina Claudio
75.0,2020-01-05,4041464,Sabrina Claudio
75.0,2020-01-06,4016884,Sabrina Claudio
75.0,2020-01-07,4016147,Sabrina Claudio
75.0,2020-01-08,4010725,Sabrina Claudio
75.0,2020-01-09,4010725,Sabrina Claudio
75.0,2020-01-10,4000055,Sabrina Claudio
75.0,2020-01-11,3996116,Sabrina Claudio
75.0,2020-01-12,3977215,Sabrina Claudio
75.0,2020-01-13,3972653,Sabrina Claudio
75.0,2020-01-14,3967099,Sabrina Claudio
75.0,2020-01-15,3963851,Sabrina Claudio
75.0,2020-01-16,3958910,Sabrina Claudio
75.0,2020-01-17,3964508,Sabrina Claudio
75.0,2020-01-18,3974289,Sabrina Claudio
75.0,2020-01-19,3962668,Sabrina Claudio
75.0,2020-01-20,3972211,Sabrina Claudio
75.0,2020-01-21,3972211,Sabrina Claudio
75.0,2020-01-22,3984118,Sabrina Claudio
75.0,2020-01-23,3996975,Sabrina Claudio
75.0,2020-01-24,4029779,Sabrina Claudio
75.0,2020-01-25,4044726,Sabrina Claudio
75.0,2020-01-26,4043306,Sabrina Claudio
75.0,2020-01-27,4042645,Sabrina Claudio
75.0,2020-01-28,4047332,Sabrina Claudio
75.0,2020-01-29,4047190,Sabrina Claudio
75.0,2020-01-30,4050803,Sabrina Claudio
75.0,2020-01-31,4069151,Sabrina Claudio
75.0,2020-02-01,4070800,Sabrina Claudio
75.0,2020-02-02,4065958,Sabrina Claudio
75.0,2020-02-03,4062148,Sabrina Claudio
75.0,2020-02-04,4051422,Sabrina Claudio
75.0,2020-02-05,4049470,Sabrina Claudio
75.0,2020-02-06,4049470,Sabrina Claudio
75.0,2020-02-07,4038589,Sabrina Claudio
75.0,2020-02-08,4038966,Sabrina Claudio
75.0,2020-02-09,4038966,Sabrina Claudio
75.0,2020-02-10,4045768,Sabrina Claudio
75.0,2020-02-11,4045768,Sabrina Claudio
75.0,2020-02-12,4049232,Sabrina Claudio
75.0,2020-02-13,4061282,Sabrina Claudio
75.0,2020-02-14,4059697,Sabrina Claudio
75.0,2020-02-15,4057778,Sabrina Claudio
75.0,2020-02-16,4065378,Sabrina Claudio
75.0,2020-02-17,4070024,Sabrina Claudio
75.0,2020-02-18,4071625,Sabrina Claudio
75.0,2020-02-19,4070897,Sabrina Claudio
75.0,2020-02-20,4070897,Sabrina Claudio
75.0,2020-02-21,4074105,Sabrina Claudio
75.0,2020-02-22,4074105,Sabrina Claudio
75.0,2020-02-23,4074105,Sabrina Claudio
75.0,2020-02-24,4070460,Sabrina Claudio
75.0,2020-02-25,4070460,Sabrina Claudio
75.0,2020-02-26,4062823,Sabrina Claudio
75.0,2020-02-27,4062823,Sabrina Claudio
75.0,2020-02-28,4053854,Sabrina Claudio
75.0,2020-02-29,4045531,Sabrina Claudio
75.0,2020-03-01,4045531,Sabrina Claudio
75.0,2020-03-02,4054953,Sabrina Claudio
75.0,2020-03-03,4054619,Sabrina Claudio
74.0,2020-03-04,4059697,Sabrina Claudio
73.0,2020-03-05,4062630,Sabrina Claudio
73.0,2020-03-06,4060609,Sabrina Claudio
73.0,2020-03-07,4060609,Sabrina Claudio
73.0,2020-03-08,4060609,Sabrina Claudio
72.0,2020-03-09,4058881,Sabrina Claudio
72.0,2020-03-10,4057202,Sabrina Claudio
72.0,2020-03-11,4057298,Sabrina Claudio
72.0,2020-03-12,4046858,Sabrina Claudio
71.0,2020-03-13,4038636,Sabrina Claudio
71.0,2020-03-14,4007796,Sabrina Claudio
71.0,2020-03-15,4007796,Sabrina Claudio
71.0,2020-03-16,3996342,Sabrina Claudio
71.0,2020-03-17,3996342,Sabrina Claudio
71.0,2020-03-18,3987429,Sabrina Claudio
71.0,2020-03-19,3968507,Sabrina Claudio
71.0,2020-03-20,3955861,Sabrina Claudio
71.0,2020-03-21,3941048,Sabrina Claudio
71.0,2020-03-22,3941048,Sabrina Claudio
71.0,2020-03-23,3938307,Sabrina Claudio
71.0,2020-03-24,3937110,Sabrina Claudio
71.0,2020-03-25,3934209,Sabrina Claudio
71.0,2020-03-26,3925934,Sabrina Claudio
71.0,2020-03-27,3922769,Sabrina Claudio
71.0,2020-03-28,3922769,Sabrina Claudio
71.0,2020-03-29,3914081,Sabrina Claudio
71.0,2020-03-30,3902981,Sabrina Claudio
71.0,2020-03-31,3902981,Sabrina Claudio
71.0,2020-04-01,3901783,Sabrina Claudio
71.0,2020-04-02,3888117,Sabrina Claudio
71.0,2020-04-03,3876359,Sabrina Claudio
71.0,2020-04-04,3867527,Sabrina Claudio
71.0,2020-04-05,3845256,Sabrina Claudio
71.0,2020-04-06,3842169,Sabrina Claudio
71.0,2020-04-07,3842169,Sabrina Claudio
71.0,2020-04-08,3836448,Sabrina Claudio
71.0,2020-04-09,3824754,Sabrina Claudio
71.0,2020-04-10,3815468,Sabrina Claudio
71.0,2020-04-11,3801524,Sabrina Claudio
71.0,2020-04-12,3801524,Sabrina Claudio
71.0,2020-04-13,3794639,Sabrina Claudio
71.0,2020-04-14,3787428,Sabrina Claudio
71.0,2020-04-15,3781887,Sabrina Claudio
71.0,2020-04-16,3781887,Sabrina Claudio
71.0,2020-04-17,3781887,Sabrina Claudio
71.0,2020-04-18,3781887,Sabrina Claudio
71.0,2020-04-19,3781887,Sabrina Claudio
71.0,2020-04-20,3781887,Sabrina Claudio
71.0,2020-04-21,3781887,Sabrina Claudio
71.0,2020-04-22,3781887,Sabrina Claudio
71.0,2020-04-23,3781887,Sabrina Claudio
71.0,2020-04-24,3781887,Sabrina Claudio
71.0,2020-04-25,3781887,Sabrina Claudio
71.0,2020-04-26,3781887,Sabrina Claudio
71.0,2020-04-27,3781887,Sabrina Claudio
71.0,2020-04-28,3781887,Sabrina Claudio
71.0,2020-04-29,3781887,Sabrina Claudio
71.0,2020-04-30,3781887,Sabrina Claudio
71.0,2020-05-01,3781887,Sabrina Claudio
71.0,2020-05-02,3781887,Sabrina Claudio
71.0,2020-05-03,3781887,Sabrina Claudio
71.0,2020-05-04,3781887,Sabrina Claudio
71.0,2020-05-05,3781887,Sabrina Claudio
71.0,2020-05-06,3781887,Sabrina Claudio
71.0,2020-05-07,3781887,Sabrina Claudio
72.0,2020-05-08,3920706,Sabrina Claudio
72.0,2020-05-09,3920706,Sabrina Claudio
72.0,2020-05-10,4023311,Sabrina Claudio
72.0,2020-05-11,4037413,Sabrina Claudio
72.0,2020-05-12,4053425,Sabrina Claudio
72.0,2020-05-13,4053425,Sabrina Claudio
72.0,2020-05-14,4078154,Sabrina Claudio
72.0,2020-05-15,4088073,Sabrina Claudio
72.0,2020-05-16,4088073,Sabrina Claudio
72.0,2020-05-17,4112784,Sabrina Claudio
72.0,2020-05-18,4131283,Sabrina Claudio
72.0,2020-05-19,4131283,Sabrina Claudio
72.0,2020-05-20,4139593,Sabrina Claudio
72.0,2020-05-21,4149329,Sabrina Claudio
72.0,2020-05-22,4158523,Sabrina Claudio
72.0,2020-05-23,4158523,Sabrina Claudio
72.0,2020-05-24,4124059,Sabrina Claudio
72.0,2020-05-25,4124059,Sabrina Claudio
72.0,2020-05-26,4099532,Sabrina Claudio
72.0,2020-05-27,4099532,Sabrina Claudio
72.0,2020-05-28,4081286,Sabrina Claudio
72.0,2020-05-29,4070606,Sabrina Claudio
72.0,2020-05-30,4070606,Sabrina Claudio
72.0,2020-05-31,4052947,Sabrina Claudio
72.0,2020-06-01,4041323,Sabrina Claudio
72.0,2020-06-02,4041323,Sabrina Claudio
72.0,2020-06-03,4027820,Sabrina Claudio
72.0,2020-06-04,4011321,Sabrina Claudio
72.0,2020-06-05,3992596,Sabrina Claudio
72.0,2020-06-06,3921589,Sabrina Claudio
72.0,2020-06-07,3921589,Sabrina Claudio
72.0,2020-06-08,3881451,Sabrina Claudio
72.0,2020-06-09,3881451,Sabrina Claudio
72.0,2020-06-10,3850318,Sabrina Claudio
72.0,2020-06-11,3850318,Sabrina Claudio
72.0,2020-06-12,3835517,Sabrina Claudio
72.0,2020-06-13,3807396,Sabrina Claudio
72.0,2020-06-14,3807812,Sabrina Claudio
72.0,2020-06-15,3807812,Sabrina Claudio
72.0,2020-06-16,3788466,Sabrina Claudio
72.0,2020-06-17,3788466,Sabrina Claudio
72.0,2020-06-18,3780709,Sabrina Claudio
72.0,2020-06-19,3772169,Sabrina Claudio
72.0,2020-06-20,3759037,Sabrina Claudio
72.0,2020-06-21,3756517,Sabrina Claudio
72.0,2020-06-22,3763951,Sabrina Claudio
72.0,2020-06-23,3763951,Sabrina Claudio
72.0,2020-06-24,3768707,Sabrina Claudio
72.0,2020-06-25,3779017,Sabrina Claudio
72.0,2020-06-26,3781777,Sabrina Claudio
72.0,2020-06-27,3781777,Sabrina Claudio
72.0,2020-06-28,3785282,Sabrina Claudio
72.0,2020-06-29,3788058,Sabrina Claudio
72.0,2020-06-30,3787984,Sabrina Claudio
72.0,2020-07-01,3787984,Sabrina Claudio
72.0,2020-07-02,3794937,Sabrina Claudio
72.0,2020-07-03,3804493,Sabrina Claudio
72.0,2020-07-04,3809059,Sabrina Claudio
72.0,2020-07-05,3802275,Sabrina Claudio
72.0,2020-07-06,3802275,Sabrina Claudio
73.0,2020-07-07,3791362,Sabrina Claudio
73.0,2020-07-08,3791362,Sabrina Claudio
73.0,2020-07-09,3778797,Sabrina Claudio
73.0,2020-07-10,3778797,Sabrina Claudio
73.0,2020-07-11,3748706,Sabrina Claudio
73.0,2020-07-12,3748706,Sabrina Claudio
73.0,2020-07-13,3733221,Sabrina Claudio
73.0,2020-07-14,3722304,Sabrina Claudio
73.0,2020-07-15,3715919,Sabrina Claudio
72.0,2020-07-16,3704701,Sabrina Claudio
72.0,2020-07-17,3704701,Sabrina Claudio
71.0,2020-07-18,3699919,Sabrina Claudio
71.0,2020-07-19,3689747,Sabrina Claudio
71.0,2020-07-20,3684462,Sabrina Claudio
71.0,2020-07-21,3678169,Sabrina Claudio
71.0,2020-07-22,3666619,Sabrina Claudio
71.0,2020-07-23,3658596,Sabrina Claudio
71.0,2020-07-24,3643861,Sabrina Claudio
71.0,2020-07-25,3632297,Sabrina Claudio
70.0,2020-07-26,3617704,Sabrina Claudio
70.0,2020-07-27,3592953,Sabrina Claudio
70.0,2020-07-28,3592953,Sabrina Claudio
70.0,2020-07-29,3577559,Sabrina Claudio
70.0,2020-07-30,3577559,Sabrina Claudio
70.0,2020-07-31,3568201,Sabrina Claudio
70.0,2020-08-01,3552661,Sabrina Claudio
70.0,2020-08-02,3552661,Sabrina Claudio
70.0,2020-08-03,3542993,Sabrina Claudio
70.0,2020-08-04,3532543,Sabrina Claudio
70.0,2020-08-05,3530251,Sabrina Claudio
70.0,2020-08-06,3530251,Sabrina Claudio
70.0,2020-08-07,3525278,Sabrina Claudio
70.0,2020-08-08,3530947,Sabrina Claudio
70.0,2020-08-09,3530947,Sabrina Claudio
70.0,2020-08-10,3526288,Sabrina Claudio
70.0,2020-08-11,3517575,Sabrina Claudio
70.0,2020-08-12,3513660,Sabrina Claudio
70.0,2020-08-13,3510384,Sabrina Claudio
70.0,2020-08-14,3501210,Sabrina Claudio
70.0,2020-08-15,3493710,Sabrina Claudio
70.0,2020-08-16,3480664,Sabrina Claudio
70.0,2020-08-17,3473034,Sabrina Claudio
70.0,2020-08-18,3468816,Sabrina Claudio
70.0,2020-08-19,3464588,Sabrina Claudio
70.0,2020-08-20,3457642,Sabrina Claudio
70.0,2020-08-21,3452678,Sabrina Claudio
70.0,2020-08-22,3450795,Sabrina Claudio
70.0,2020-08-23,3446880,Sabrina Claudio
70.0,2020-08-24,3447228,Sabrina Claudio
70.0,2020-08-25,3448299,Sabrina Claudio
70.0,2020-08-26,3447656,Sabrina Claudio
70.0,2020-08-27,3442446,Sabrina Claudio
70.0,2020-08-28,3435379,Sabrina Claudio
70.0,2020-08-29,3430176,Sabrina Claudio
70.0,2020-08-30,3426705,Sabrina Claudio
70.0,2020-08-31,3415864,Sabrina Claudio
70.0,2020-09-01,3409000,Sabrina Claudio
70.0,2020-09-02,3406576,Sabrina Claudio
70.0,2020-09-03,3400053,Sabrina Claudio
70.0,2020-09-04,3394258,Sabrina Claudio
70.0,2020-09-05,3385512,Sabrina Claudio
70.0,2020-09-06,3385765,Sabrina Claudio
71.0,2020-09-07,3377464,Sabrina Claudio
71.0,2020-09-08,3377464,Sabrina Claudio
71.0,2020-09-09,3373438,Sabrina Claudio
71.0,2020-09-10,3368037,Sabrina Claudio
71.0,2020-09-11,3369155,Sabrina Claudio
71.0,2020-09-12,3367689,Sabrina Claudio
71.0,2020-09-13,3363453,Sabrina Claudio
71.0,2020-09-14,3359112,Sabrina Claudio
71.0,2020-09-15,3355008,Sabrina Claudio
71.0,2020-09-16,3353905,Sabrina Claudio
71.0,2020-09-17,3350042,Sabrina Claudio
71.0,2020-09-18,3345366,Sabrina Claudio
71.0,2020-09-19,3344856,Sabrina Claudio
71.0,2020-09-20,3341801,Sabrina Claudio
71.0,2020-09-21,3338609,Sabrina Claudio
71.0,2020-09-22,3338657,Sabrina Claudio
71.0,2020-09-23,3338657,Sabrina Claudio
71.0,2020-09-24,3338488,Sabrina Claudio
71.0,2020-09-25,3339068,Sabrina Claudio
71.0,2020-09-26,3342358,Sabrina Claudio
71.0,2020-09-27,3342358,Sabrina Claudio
71.0,2020-09-28,3341486,Sabrina Claudio
71.0,2020-09-29,3341486,Sabrina Claudio
71.0,2020-09-30,3341196,Sabrina Claudio
71.0,2020-10-01,3344419,Sabrina Claudio
71.0,2020-10-02,3341680,Sabrina Claudio
71.0,2020-10-03,3341292,Sabrina Claudio
71.0,2020-10-04,3339696,Sabrina Claudio
71.0,2020-10-05,3341171,Sabrina Claudio
71.0,2020-10-06,3342867,Sabrina Claudio
71.0,2020-10-07,3347653,Sabrina Claudio
71.0,2020-10-08,3349749,Sabrina Claudio
71.0,2020-10-09,3348116,Sabrina Claudio
71.0,2020-10-10,3346533,Sabrina Claudio
71.0,2020-10-11,3343546,Sabrina Claudio
71.0,2020-10-12,3337789,Sabrina Claudio
71.0,2020-10-13,3337789,Sabrina Claudio
71.0,2020-10-14,3338851,Sabrina Claudio
71.0,2020-10-15,3335957,Sabrina Claudio
71.0,2020-10-16,3338102,Sabrina Claudio
71.0,2020-10-17,3335957,Sabrina Claudio
71.0,2020-10-18,3335355,Sabrina Claudio
71.0,2020-10-19,3328303,Sabrina Claudio
71.0,2020-10-20,3323818,Sabrina Claudio
71.0,2020-10-21,3322986,Sabrina Claudio
71.0,2020-10-22,3319898,Sabrina Claudio
71.0,2020-10-23,3316583,Sabrina Claudio
71.0,2020-10-24,3316323,Sabrina Claudio
71.0,2020-10-25,3317411,Sabrina Claudio
71.0,2020-10-26,3313138,Sabrina Claudio
71.0,2020-10-27,3312195,Sabrina Claudio
71.0,2020-10-28,3312973,Sabrina Claudio
71.0,2020-10-29,3316985,Sabrina Claudio
71.0,2020-10-30,3316985,Sabrina Claudio
71.0,2020-10-31,3315142,Sabrina Claudio
71.0,2020-11-01,3296401,Sabrina Claudio
71.0,2020-11-02,3296401,Sabrina Claudio
71.0,2020-11-03,3287120,Sabrina Claudio
71.0,2020-11-04,3275645,Sabrina Claudio
71.0,2020-11-05,3265531,Sabrina Claudio
71.0,2020-11-06,3265531,Sabrina Claudio
71.0,2020-11-07,3264136,Sabrina Claudio
71.0,2020-11-08,3257948,Sabrina Claudio
71.0,2020-11-09,3257948,Sabrina Claudio
71.0,2020-11-10,3253576,Sabrina Claudio
71.0,2020-11-11,3249776,Sabrina Claudio
71.0,2020-11-12,3247782,Sabrina Claudio
71.0,2020-11-13,3244665,Sabrina Claudio
71.0,2020-11-14,3243518,Sabrina Claudio
71.0,2020-11-15,3240501,Sabrina Claudio
71.0,2020-11-16,3238129,Sabrina Claudio
71.0,2020-11-17,3235544,Sabrina Claudio
71.0,2020-11-18,3234844,Sabrina Claudio
71.0,2020-11-19,3232616,Sabrina Claudio
71.0,2020-11-20,3228783,Sabrina Claudio
71.0,2020-11-21,3224032,Sabrina Claudio
71.0,2020-11-22,3241733,Sabrina Claudio
71.0,2020-11-23,3253687,Sabrina Claudio
71.0,2020-11-24,3262608,Sabrina Claudio
71.0,2020-11-25,3271470,Sabrina Claudio
71.0,2020-11-26,3277101,Sabrina Claudio
71.0,2020-11-27,3290735,Sabrina Claudio
71.0,2020-11-28,3300700,Sabrina Claudio
71.0,2020-11-29,3468652,Sabrina Claudio
71.0,2020-11-30,3585411,Sabrina Claudio
71.0,2020-12-01,3735722,Sabrina Claudio
71.0,2020-12-02,3852325,Sabrina Claudio
71.0,2020-12-03,3972122,Sabrina Claudio
71.0,2020-12-04,4099682,Sabrina Claudio
71.0,2020-12-05,4208228,Sabrina Claudio
71.0,2020-12-06,4361609,Sabrina Claudio
71.0,2020-12-07,4470289,Sabrina Claudio
71.0,2020-12-08,4572661,Sabrina Claudio
71.0,2020-12-09,4635937,Sabrina Claudio
71.0,2020-12-10,4696029,Sabrina Claudio
71.0,2020-12-11,4751011,Sabrina Claudio
71.0,2020-12-12,4795097,Sabrina Claudio
71.0,2020-12-13,4894988,Sabrina Claudio
71.0,2020-12-14,4894988,Sabrina Claudio
71.0,2020-12-15,4945052,Sabrina Claudio
71.0,2020-12-16,4991653,Sabrina Claudio
71.0,2020-12-17,5026565,Sabrina Claudio
71.0,2020-12-18,5063930,Sabrina Claudio
71.0,2020-12-19,5095044,Sabrina Claudio
71.0,2020-12-20,5127508,Sabrina Claudio
71.0,2020-12-21,5157720,Sabrina Claudio
71.0,2020-12-22,5175939,Sabrina Claudio
71.0,2020-12-23,5201306,Sabrina Claudio
