,Date,State,Dollars,Unit sales,Time,Treat
1165,2021-11-28,Indiana,22.799109,1.831209,113,False
1166,2021-12-05,Indiana,15.956622,1.329222,114,False
1167,2021-12-12,Indiana,17.703857,1.452429,115,False
1168,2021-12-19,Indiana,21.375063,1.723893,116,False
1169,2021-12-26,Indiana,28.582517,2.24721,117,False
1170,2019-10-06,Iowa,15.505919,1.69435,1,False
1171,2019-10-13,Iowa,15.657235,1.69029,2,False
1172,2019-10-20,Iowa,16.53658,1.750475,3,False
1173,2019-10-27,Iowa,15.499145,1.670437,4,False
1174,2019-11-03,Iowa,15.101348,1.642261,5,False
1175,2019-11-10,Iowa,14.947559,1.610667,6,False
1176,2019-11-17,Iowa,15.408784,1.653761,7,False
1177,2019-11-24,Iowa,17.173191,1.823124,8,False
1178,2019-12-01,Iowa,18.704807,1.859224,9,False
1179,2019-12-08,Iowa,15.328429,1.638605,10,False
1180,2019-12-15,Iowa,16.860734,1.742584,11,False
1181,2019-12-22,Iowa,22.602098,2.205296,12,False
1182,2019-12-29,Iowa,20.279174,1.956033,13,False
1183,2020-01-05,Iowa,14.521916,1.53325,14,False
1184,2020-01-12,Iowa,13.426838,1.462044,15,False
1185,2020-01-19,Iowa,14.062927,1.482519,16,False
1186,2020-01-26,Iowa,13.321385,1.437108,17,False
1187,2020-02-02,Iowa,15.5482,1.638569,18,False
1188,2020-02-09,Iowa,13.238411,1.458994,19,False
1189,2020-02-16,Iowa,14.361016,1.546515,20,False
1190,2020-02-23,Iowa,13.801472,1.513272,21,False
1191,2020-03-01,Iowa,14.237864,1.558588,22,False
1192,2020-03-08,Iowa,14.868609,1.603027,23,False
1193,2020-03-15,Iowa,18.595737,1.854473,24,False
1194,2020-03-22,Iowa,20.164828,1.884849,25,False
1195,2020-03-29,Iowa,17.245078,1.720008,26,False
1196,2020-04-05,Iowa,19.55817,1.892335,27,False
1197,2020-04-12,Iowa,19.141744,1.904424,28,False
1198,2020-04-19,Iowa,19.763804,1.907054,29,False
1199,2020-04-26,Iowa,21.216718,2.112635,30,False
1200,2020-05-03,Iowa,22.799445,2.275649,31,False
1201,2020-05-10,Iowa,21.899459,2.172887,32,False
1202,2020-05-17,Iowa,21.726613,2.170537,33,False
1203,2020-05-24,Iowa,24.742058,2.423765,34,False
1204,2020-05-31,Iowa,21.180218,2.165647,35,False
1205,2020-06-07,Iowa,21.398455,2.188862,36,False
1206,2020-06-14,Iowa,21.444985,2.18027,37,False
1207,2020-06-21,Iowa,21.686321,2.182332,38,False
1208,2020-06-28,Iowa,21.182821,2.145657,39,False
1209,2020-07-05,Iowa,25.699598,2.498667,40,False
1210,2020-07-12,Iowa,19.307939,1.976369,41,False
1211,2020-07-19,Iowa,20.268399,2.045883,42,False
1212,2020-07-26,Iowa,19.620187,1.988752,43,False
1213,2020-08-02,Iowa,19.751978,2.016339,44,False
1214,2020-08-09,Iowa,19.791511,2.010577,45,False
1215,2020-08-16,Iowa,20.319631,2.030208,46,False
1216,2020-08-23,Iowa,20.177077,2.049407,47,False
1217,2020-08-30,Iowa,19.722077,1.999802,48,False
1218,2020-09-06,Iowa,21.528802,2.160139,49,False
1219,2020-09-13,Iowa,18.003384,1.82255,50,False
1220,2020-09-20,Iowa,18.45188,1.877225,51,False
1221,2020-09-27,Iowa,18.240311,1.862709,52,False
1222,2020-10-04,Iowa,17.698393,1.814514,53,False
1223,2020-10-11,Iowa,18.253013,1.880845,54,False
1224,2020-10-18,Iowa,17.845239,1.816397,55,False
1225,2020-10-25,Iowa,17.469921,1.781703,56,False
1226,2020-11-01,Iowa,18.259144,1.874792,57,False
1227,2020-11-08,Iowa,17.718926,1.834084,58,False
1228,2020-11-15,Iowa,17.33435,1.745876,59,False
1229,2020-11-22,Iowa,20.195572,1.952174,60,False
1230,2020-11-29,Iowa,20.965194,1.968315,61,False
1231,2020-12-06,Iowa,18.426357,1.809979,62,False
1232,2020-12-13,Iowa,18.765535,1.814616,63,False
1233,2020-12-20,Iowa,22.598792,2.103617,64,False
1234,2020-12-27,Iowa,23.947344,2.14613,65,False
1235,2021-01-03,Iowa,20.271217,1.903714,66,False
1236,2021-01-10,Iowa,15.384144,1.545517,67,False
1237,2021-01-17,Iowa,16.218977,1.592499,68,False
1238,2021-01-24,Iowa,17.168725,1.73122,69,False
1239,2021-01-31,Iowa,16.915094,1.713691,70,False
1240,2021-02-07,Iowa,18.294609,1.837269,71,False
1241,2021-02-14,Iowa,17.191391,1.706904,72,False
1242,2021-02-21,Iowa,17.222264,1.731186,73,False
1243,2021-02-28,Iowa,17.45928,1.763298,74,False
1244,2021-03-07,Iowa,18.277549,1.845852,75,False
1245,2021-03-14,Iowa,18.292299,1.841621,76,False
1246,2021-03-21,Iowa,18.962344,1.874649,77,False
1247,2021-03-28,Iowa,18.146766,1.84028,78,False
1248,2021-04-04,Iowa,20.896243,2.099434,79,False
1249,2021-04-11,Iowa,18.665107,1.898318,80,False
1250,2021-04-18,Iowa,20.855854,2.038677,81,False
1251,2021-04-25,Iowa,18.954987,1.93389,82,False
1252,2021-05-02,Iowa,20.746945,2.114779,83,False
1253,2021-05-09,Iowa,20.264757,2.024518,84,False
1254,2021-05-16,Iowa,19.964415,2.01361,85,False
1255,2021-05-23,Iowa,20.48717,2.029927,86,False
1256,2021-05-30,Iowa,23.554535,2.248856,87,False
1257,2021-06-06,Iowa,21.702487,2.158103,88,False
1258,2021-06-13,Iowa,21.936958,2.173169,89,False
1259,2021-06-20,Iowa,21.639925,2.136483,90,False
1260,2021-06-27,Iowa,20.824687,2.053019,91,False
1261,2021-07-04,Iowa,26.972865,2.541726,92,False
1262,2021-07-11,Iowa,19.830342,1.960435,93,False
1263,2021-07-18,Iowa,20.583536,2.04807,94,False
1264,2021-07-25,Iowa,20.950427,2.120509,95,False
1265,2021-08-01,Iowa,19.391766,1.940582,96,False
1266,2021-08-08,Iowa,20.017984,2.002799,97,False
1267,2021-08-15,Iowa,20.345238,1.980734,98,False
1268,2021-08-22,Iowa,20.176638,1.972578,99,False
1269,2021-08-29,Iowa,19.73439,1.961169,100,False
1270,2021-09-05,Iowa,22.14776,2.134308,101,False
1271,2021-09-12,Iowa,20.213038,1.978701,102,False
1272,2021-09-19,Iowa,19.158171,1.92228,103,False
1273,2021-09-26,Iowa,19.008895,1.881474,104,False
1274,2021-10-03,Iowa,19.351778,1.921274,105,False
1275,2021-10-10,Iowa,19.125531,1.897619,106,False
1276,2021-10-17,Iowa,18.720687,1.861819,107,False
1277,2021-10-24,Iowa,19.965002,1.909986,108,False
1278,2021-10-31,Iowa,18.885277,1.857434,109,False
1279,2021-11-07,Iowa,18.168146,1.813148,110,False
1280,2021-11-14,Iowa,18.659591,1.843274,111,False
1281,2021-11-21,Iowa,20.431626,1.977729,112,False
1282,2021-11-28,Iowa,22.118955,2.053184,113,False
1283,2021-12-05,Iowa,18.449181,1.816587,114,False
1284,2021-12-12,Iowa,19.405705,1.894145,115,False
1285,2021-12-19,Iowa,22.380412,2.11759,116,False
1286,2021-12-26,Iowa,26.348901,2.34906,117,False
1287,2019-10-06,Kansas,2.879928,0.326493,1,False
1288,2019-10-13,Kansas,2.739463,0.312569,2,False
1289,2019-10-20,Kansas,2.928206,0.331588,3,False
1290,2019-10-27,Kansas,2.910242,0.328243,4,False
1291,2019-11-03,Kansas,2.94403,0.334014,5,False
1292,2019-11-10,Kansas,2.918241,0.329582,6,False
1293,2019-11-17,Kansas,2.997484,0.341245,7,False
1294,2019-11-24,Kansas,2.952112,0.344868,8,False
1295,2019-12-01,Kansas,3.62869,0.380602,9,False
1296,2019-12-08,Kansas,2.697931,0.324453,10,False
1297,2019-12-15,Kansas,2.822714,0.318197,11,False
1298,2019-12-22,Kansas,2.881289,0.324476,12,False
1299,2019-12-29,Kansas,3.283264,0.345472,13,False
1300,2020-01-05,Kansas,2.975944,0.322767,14,False
1301,2020-01-12,Kansas,2.604226,0.298044,15,False
1302,2020-01-19,Kansas,2.695128,0.307623,16,False
1303,2020-01-26,Kansas,2.644728,0.305418,17,False
1304,2020-02-02,Kansas,3.008063,0.338776,18,False
1305,2020-02-09,Kansas,2.648803,0.303576,19,False
1306,2020-02-16,Kansas,2.60653,0.300488,20,False
1307,2020-02-23,Kansas,2.548148,0.302273,21,False
1308,2020-03-01,Kansas,2.628793,0.304235,22,False
1309,2020-03-08,Kansas,2.969299,0.346967,23,False
1310,2020-03-15,Kansas,3.325137,0.36048,24,False
1311,2020-03-22,Kansas,4.121674,0.406781,25,False
1312,2020-03-29,Kansas,3.484208,0.356842,26,False
1313,2020-04-05,Kansas,3.665712,0.384568,27,False
1314,2020-04-12,Kansas,3.861967,0.410068,28,False
1315,2020-04-19,Kansas,3.7468,0.402429,29,False
1316,2020-04-26,Kansas,4.092346,0.426364,30,False
1317,2020-05-03,Kansas,4.4415,0.46223,31,False
1318,2020-05-10,Kansas,4.251523,0.450518,32,False
1319,2020-05-17,Kansas,3.994227,0.434188,33,False
1320,2020-05-24,Kansas,4.731743,0.516862,34,False
1321,2020-05-31,Kansas,4.460203,0.477806,35,False
1322,2020-06-07,Kansas,4.684642,0.511163,36,False
1323,2020-06-14,Kansas,4.732464,0.512248,37,False
1324,2020-06-21,Kansas,4.511456,0.487424,38,False
1325,2020-06-28,Kansas,4.43765,0.491572,39,False
1326,2020-07-05,Kansas,5.565271,0.556056,40,False
1327,2020-07-12,Kansas,4.116586,0.455595,41,False
1328,2020-07-19,Kansas,4.242486,0.455025,42,False
1329,2020-07-26,Kansas,4.107552,0.439537,43,False
1330,2020-08-02,Kansas,3.945328,0.431798,44,False
1331,2020-08-09,Kansas,3.985334,0.423924,45,False
1332,2020-08-16,Kansas,4.067046,0.430872,46,False
1333,2020-08-23,Kansas,4.243187,0.444419,47,False
1334,2020-08-30,Kansas,3.761994,0.404053,48,False
1335,2020-09-06,Kansas,4.15014,0.427532,49,False
1336,2020-09-13,Kansas,3.538374,0.371836,50,False
1337,2020-09-20,Kansas,3.670508,0.374389,51,False
1338,2020-09-27,Kansas,3.671168,0.368772,52,False
1339,2020-10-04,Kansas,3.476309,0.34975,53,False
1340,2020-10-11,Kansas,3.673421,0.369059,54,False
1341,2020-10-18,Kansas,3.417356,0.353283,55,False
1342,2020-10-25,Kansas,3.140454,0.329468,56,False
1343,2020-11-01,Kansas,3.407159,0.346977,57,False
1344,2020-11-08,Kansas,3.450742,0.350676,58,False
1345,2020-11-15,Kansas,3.310647,0.3433,59,False
1346,2020-11-22,Kansas,3.511826,0.352751,60,False
1347,2020-11-29,Kansas,3.888531,0.372267,61,False
1348,2020-12-06,Kansas,3.086754,0.327338,62,False
1349,2020-12-13,Kansas,3.257955,0.340059,63,False
1350,2020-12-20,Kansas,3.382808,0.346866,64,False
1351,2020-12-27,Kansas,3.773293,0.355899,65,False
1352,2021-01-03,Kansas,3.606014,0.356641,66,False
1353,2021-01-10,Kansas,2.982671,0.314073,67,False
1354,2021-01-17,Kansas,3.142054,0.329604,68,False
1355,2021-01-24,Kansas,3.207634,0.341715,69,False
1356,2021-01-31,Kansas,3.122836,0.333092,70,False
1357,2021-02-07,Kansas,3.486122,0.351567,71,False
1358,2021-02-14,Kansas,3.147092,0.31694,72,False
1359,2021-02-21,Kansas,2.984567,0.307963,73,False
1360,2021-02-28,Kansas,3.231817,0.334871,74,False
1361,2021-03-07,Kansas,3.405077,0.356045,75,False
1362,2021-03-14,Kansas,3.302838,0.344323,76,False
1363,2021-03-21,Kansas,3.56709,0.36209,77,False
1364,2021-03-28,Kansas,3.436838,0.351906,78,False
1365,2021-04-04,Kansas,3.832505,0.382494,79,False
1366,2021-04-11,Kansas,3.588138,0.360603,80,False
1367,2021-04-18,Kansas,3.354269,0.333444,81,False
1368,2021-04-25,Kansas,3.528267,0.352194,82,False
1369,2021-05-02,Kansas,4.010685,0.392053,83,False
1370,2021-05-09,Kansas,3.756224,0.374711,84,False
1371,2021-05-16,Kansas,3.807427,0.375506,85,False
1372,2021-05-23,Kansas,3.739348,0.360584,86,False
1373,2021-05-30,Kansas,4.264572,0.406694,87,False
1374,2021-06-06,Kansas,4.035331,0.399073,88,False
1375,2021-06-13,Kansas,4.224323,0.417324,89,False
1376,2021-06-20,Kansas,4.429795,0.438257,90,False
1377,2021-06-27,Kansas,4.128275,0.4152,91,False
1378,2021-07-04,Kansas,5.093408,0.469883,92,False
1379,2021-07-11,Kansas,4.251142,0.414298,93,False
1380,2021-07-18,Kansas,4.002887,0.399958,94,False
1381,2021-07-25,Kansas,4.065626,0.407071,95,False
1382,2021-08-01,Kansas,4.072481,0.418066,96,False
1383,2021-08-08,Kansas,3.930956,0.396447,97,False
1384,2021-08-15,Kansas,3.917305,0.404801,98,False
1385,2021-08-22,Kansas,3.841471,0.378058,99,False
1386,2021-08-29,Kansas,3.790187,0.376607,100,False
1387,2021-09-05,Kansas,4.200623,0.410114,101,False
1388,2021-09-12,Kansas,3.969547,0.400468,102,False
1389,2021-09-19,Kansas,4.037537,0.398384,103,False
1390,2021-09-26,Kansas,3.845253,0.378392,104,False
1391,2021-10-03,Kansas,3.745169,0.381622,105,False
1392,2021-10-10,Kansas,3.638127,0.368954,106,False
1393,2021-10-17,Kansas,3.456474,0.354649,107,False
1394,2021-10-24,Kansas,3.456564,0.34702,108,False
1395,2021-10-31,Kansas,3.543844,0.341887,109,False
1396,2021-11-07,Kansas,3.347953,0.333559,110,False
1397,2021-11-14,Kansas,3.389533,0.332928,111,False
1398,2021-11-21,Kansas,3.502718,0.343557,112,False
1399,2021-11-28,Kansas,4.140175,0.399672,113,False
1400,2021-12-05,Kansas,3.126925,0.317996,114,False
1401,2021-12-12,Kansas,3.078937,0.309127,115,False
1402,2021-12-19,Kansas,3.277323,0.332849,116,False
1403,2021-12-26,Kansas,3.838811,0.356927,117,False
1404,2019-10-06,Kentucky,13.285215,1.597054,1,False
1405,2019-10-13,Kentucky,12.460106,1.496891,2,False
1406,2019-10-20,Kentucky,12.56726,1.494654,3,False
1407,2019-10-27,Kentucky,12.350208,1.470429,4,False
1408,2019-11-03,Kentucky,12.248668,1.451722,5,False
1409,2019-11-10,Kentucky,12.067958,1.435295,6,False
1410,2019-11-17,Kentucky,12.065466,1.424622,7,False
1411,2019-11-24,Kentucky,12.0855,1.43578,8,False
1412,2019-12-01,Kentucky,15.153712,1.651267,9,False
1413,2019-12-08,Kentucky,11.610019,1.378894,10,False
1414,2019-12-15,Kentucky,12.48041,1.43781,11,False
1415,2019-12-22,Kentucky,13.884671,1.530306,12,False
1416,2019-12-29,Kentucky,15.684072,1.645351,13,False
1417,2020-01-05,Kentucky,13.116472,1.466947,14,False
1418,2020-01-12,Kentucky,10.346672,1.269997,15,False
1419,2020-01-19,Kentucky,10.865237,1.324158,16,False
1420,2020-01-26,Kentucky,10.681187,1.288708,17,False
1421,2020-02-02,Kentucky,11.237101,1.34706,18,False
1422,2020-02-09,Kentucky,11.245756,1.345542,19,False
1423,2020-02-16,Kentucky,11.476258,1.362676,20,False
1424,2020-02-23,Kentucky,11.229302,1.34985,21,False
1425,2020-03-01,Kentucky,11.360292,1.357021,22,False
1426,2020-03-08,Kentucky,11.659214,1.388611,23,False
1427,2020-03-15,Kentucky,13.822463,1.526642,24,False
1428,2020-03-22,Kentucky,17.235344,1.721175,25,False
1429,2020-03-29,Kentucky,14.001645,1.511272,26,False
1430,2020-04-05,Kentucky,15.453538,1.63955,27,False
1431,2020-04-12,Kentucky,15.057177,1.602701,28,False
1432,2020-04-19,Kentucky,14.497802,1.560619,29,False
1433,2020-04-26,Kentucky,15.267846,1.637597,30,False
1434,2020-05-03,Kentucky,16.420904,1.747023,31,False
1435,2020-05-10,Kentucky,16.461342,1.776716,32,False
1436,2020-05-17,Kentucky,16.00958,1.741917,33,False
1437,2020-05-24,Kentucky,17.141493,1.810002,34,False
1438,2020-05-31,Kentucky,16.978972,1.819653,35,False
1439,2020-06-07,Kentucky,16.536429,1.809396,36,False
1440,2020-06-14,Kentucky,16.452702,1.783667,37,False
1441,2020-06-21,Kentucky,16.456576,1.790024,38,False
1442,2020-06-28,Kentucky,15.291865,1.683887,39,False
1443,2020-07-05,Kentucky,18.439682,1.918092,40,False
1444,2020-07-12,Kentucky,15.137413,1.642041,41,False
1445,2020-07-19,Kentucky,14.848225,1.630526,42,False
1446,2020-07-26,Kentucky,14.920679,1.633881,43,False
1447,2020-08-02,Kentucky,14.597018,1.587797,44,False
1448,2020-08-09,Kentucky,14.962897,1.638442,45,False
1449,2020-08-16,Kentucky,14.799167,1.624728,46,False
1450,2020-08-23,Kentucky,14.572824,1.617374,47,False
1451,2020-08-30,Kentucky,14.589861,1.617873,48,False
1452,2020-09-06,Kentucky,15.902362,1.704755,49,False
1453,2020-09-13,Kentucky,14.618459,1.605258,50,False
1454,2020-09-20,Kentucky,14.48087,1.609032,51,False
1455,2020-09-27,Kentucky,14.354328,1.609663,52,False
1456,2020-10-04,Kentucky,14.050627,1.564862,53,False
1457,2020-10-11,Kentucky,13.931203,1.574159,54,False
1458,2020-10-18,Kentucky,13.850964,1.53868,55,False
1459,2020-10-25,Kentucky,13.714517,1.523271,56,False
1460,2020-11-01,Kentucky,14.289236,1.553962,57,False
1461,2020-11-08,Kentucky,13.624763,1.50407,58,False
1462,2020-11-15,Kentucky,13.96536,1.533521,59,False
1463,2020-11-22,Kentucky,13.911132,1.498223,60,False
1464,2020-11-29,Kentucky,16.067139,1.633968,61,False
1465,2020-12-06,Kentucky,13.189213,1.436985,62,False
1466,2020-12-13,Kentucky,14.029638,1.530144,63,False
1467,2020-12-20,Kentucky,14.58087,1.54275,64,False
1468,2020-12-27,Kentucky,17.173989,1.687852,65,False
1469,2021-01-03,Kentucky,15.174506,1.590435,66,False
1470,2021-01-10,Kentucky,11.599092,1.32853,67,False
1471,2021-01-17,Kentucky,12.475649,1.403661,68,False
1472,2021-01-24,Kentucky,12.279297,1.378169,69,False
1473,2021-01-31,Kentucky,12.001977,1.339414,70,False
1474,2021-02-07,Kentucky,12.553247,1.38381,71,False
1475,2021-02-14,Kentucky,13.809649,1.446364,72,False
1476,2021-02-21,Kentucky,12.166636,1.296748,73,False
1477,2021-02-28,Kentucky,12.463252,1.380905,74,False
1478,2021-03-07,Kentucky,12.782746,1.411912,75,False
1479,2021-03-14,Kentucky,13.272624,1.465839,76,False
1480,2021-03-21,Kentucky,13.742686,1.486554,77,False
1481,2021-03-28,Kentucky,13.797681,1.496824,78,False
1482,2021-04-04,Kentucky,14.423822,1.526222,79,False
1483,2021-04-11,Kentucky,13.975333,1.510163,80,False
1484,2021-04-18,Kentucky,13.687503,1.47654,81,False
1485,2021-04-25,Kentucky,13.622389,1.465317,82,False
1486,2021-05-02,Kentucky,15.216305,1.588145,83,False
1487,2021-05-09,Kentucky,14.065988,1.531359,84,False
1488,2021-05-16,Kentucky,13.932373,1.522737,85,False
1489,2021-05-23,Kentucky,15.365757,1.646144,86,False
1490,2021-05-30,Kentucky,15.995682,1.676159,87,False
1491,2021-06-06,Kentucky,15.294124,1.619434,88,False
1492,2021-06-13,Kentucky,14.535138,1.565335,89,False
1493,2021-06-20,Kentucky,16.013954,1.697143,90,False
1494,2021-06-27,Kentucky,15.241015,1.625331,91,False
1495,2021-07-04,Kentucky,17.765827,1.829187,92,False
1496,2021-07-11,Kentucky,15.448341,1.651562,93,False
1497,2021-07-18,Kentucky,14.418002,1.579327,94,False
1498,2021-07-25,Kentucky,15.063894,1.647135,95,False
1499,2021-08-01,Kentucky,15.032686,1.656169,96,False
1500,2021-08-08,Kentucky,14.773131,1.629189,97,False
1501,2021-08-15,Kentucky,14.563364,1.607406,98,False
1502,2021-08-22,Kentucky,14.491899,1.578573,99,False
1503,2021-08-29,Kentucky,14.923682,1.633733,100,False
1504,2021-09-05,Kentucky,15.268035,1.632697,101,False
1505,2021-09-12,Kentucky,14.638753,1.579975,102,False
1506,2021-09-19,Kentucky,14.106,1.539794,103,False
1507,2021-09-26,Kentucky,13.864886,1.513906,104,False
1508,2021-10-03,Kentucky,14.079741,1.549458,105,False
1509,2021-10-10,Kentucky,13.788529,1.513508,106,False
1510,2021-10-17,Kentucky,13.927031,1.506438,107,False
1511,2021-10-24,Kentucky,13.771109,1.494968,108,False
1512,2021-10-31,Kentucky,13.786835,1.4802,109,False
1513,2021-11-07,Kentucky,13.159071,1.432557,110,False
1514,2021-11-14,Kentucky,13.426089,1.445669,111,False
1515,2021-11-21,Kentucky,13.41513,1.438218,112,False
1516,2021-11-28,Kentucky,15.969203,1.583682,113,False
1517,2021-12-05,Kentucky,12.534535,1.347913,114,False
1518,2021-12-12,Kentucky,13.292495,1.413165,115,False
1519,2021-12-19,Kentucky,14.346195,1.488706,116,False
1520,2021-12-26,Kentucky,17.779671,1.686395,117,False
1521,2019-10-06,Louisiana,26.993641,3.51727,1,False
1522,2019-10-13,Louisiana,27.093023,3.498034,2,False
1523,2019-10-20,Louisiana,25.978722,3.367396,3,False
1524,2019-10-27,Louisiana,25.444926,3.267963,4,False
1525,2019-11-03,Louisiana,26.546449,3.422103,5,False
1526,2019-11-10,Louisiana,26.789588,3.438208,6,False
1527,2019-11-17,Louisiana,24.660195,3.139905,7,False
1528,2019-11-24,Louisiana,27.457813,3.420859,8,False
1529,2019-12-01,Louisiana,33.193458,3.84756,9,False
1530,2019-12-08,Louisiana,25.302864,3.19275,10,False
1531,2019-12-15,Louisiana,25.968212,3.200472,11,False
1532,2019-12-22,Louisiana,32.687986,3.596404,12,False
1533,2019-12-29,Louisiana,34.424013,3.734663,13,False
1534,2020-01-05,Louisiana,26.877338,3.256249,14,False
1535,2020-01-12,Louisiana,22.053182,2.88023,15,False
1536,2020-01-19,Louisiana,23.014225,3.01965,16,False
1537,2020-01-26,Louisiana,21.545479,2.853618,17,False
1538,2020-02-02,Louisiana,23.373184,3.082245,18,False
1539,2020-02-09,Louisiana,23.27402,3.047594,19,False
1540,2020-02-16,Louisiana,24.835542,3.161866,20,False
1541,2020-02-23,Louisiana,26.716253,3.292899,21,False
1542,2020-03-01,Louisiana,24.69693,3.218852,22,False
1543,2020-03-08,Louisiana,24.303961,3.102425,23,False
1544,2020-03-15,Louisiana,32.271909,3.663192,24,False
1545,2020-03-22,Louisiana,33.926051,3.733705,25,False
1546,2020-03-29,Louisiana,29.240291,3.360315,26,False
1547,2020-04-05,Louisiana,30.652804,3.46333,27,False
1548,2020-04-12,Louisiana,32.054871,3.574185,28,False
1549,2020-04-19,Louisiana,32.193071,3.612364,29,False
1550,2020-04-26,Louisiana,34.132269,3.854434,30,False
1551,2020-05-03,Louisiana,35.367306,3.997752,31,False
1552,2020-05-10,Louisiana,35.878261,4.025041,32,False
1553,2020-05-17,Louisiana,33.372668,3.788682,33,False
1554,2020-05-24,Louisiana,35.168042,3.94439,34,False
1555,2020-05-31,Louisiana,32.846672,3.751935,35,False
1556,2020-06-07,Louisiana,32.511966,3.739354,36,False
1557,2020-06-14,Louisiana,30.520793,3.560863,37,False
1558,2020-06-21,Louisiana,32.426428,3.695181,38,False
1559,2020-06-28,Louisiana,29.206932,3.355401,39,False
1560,2020-07-05,Louisiana,33.920704,3.808902,40,False
1561,2020-07-12,Louisiana,28.849955,3.39894,41,False
1562,2020-07-19,Louisiana,29.354847,3.457801,42,False
1563,2020-07-26,Louisiana,28.819612,3.392009,43,False
1564,2020-08-02,Louisiana,29.79279,3.516186,44,False
1565,2020-08-09,Louisiana,30.075398,3.633227,45,False
1566,2020-08-16,Louisiana,29.644575,3.591698,46,False
1567,2020-08-23,Louisiana,32.687173,3.865668,47,False
1568,2020-08-30,Louisiana,29.974847,3.5147,48,False
1569,2020-09-06,Louisiana,32.357858,3.94006,49,False
1570,2020-09-13,Louisiana,31.805515,3.867845,50,False
1571,2020-09-20,Louisiana,29.709595,3.666493,51,False
1572,2020-09-27,Louisiana,29.541789,3.611492,52,False
1573,2020-10-04,Louisiana,30.495097,3.739835,53,False
1574,2020-10-11,Louisiana,30.855305,3.62729,54,False
1575,2020-10-18,Louisiana,29.018957,3.58738,55,False
1576,2020-10-25,Louisiana,29.550473,3.599159,56,False
1577,2020-11-01,Louisiana,32.180211,3.767389,57,False
1578,2020-11-08,Louisiana,28.777688,3.531265,58,False
1579,2020-11-15,Louisiana,28.817808,3.511996,59,False
1580,2020-11-22,Louisiana,30.645494,3.603922,60,False
1581,2020-11-29,Louisiana,34.484508,3.77804,61,False
1582,2020-12-06,Louisiana,27.136862,3.270439,62,False
1583,2020-12-13,Louisiana,29.132364,3.503336,63,False
1584,2020-12-20,Louisiana,32.499641,3.649659,64,False
1585,2020-12-27,Louisiana,38.933414,4.091722,65,False
1586,2021-01-03,Louisiana,32.758625,3.692739,66,False
1587,2021-01-10,Louisiana,25.44349,3.113143,67,False
1588,2021-01-17,Louisiana,26.455859,3.195313,68,False
1589,2021-01-24,Louisiana,25.492369,3.145113,69,False
1590,2021-01-31,Louisiana,25.824052,3.184428,70,False
1591,2021-02-07,Louisiana,26.98759,3.23166,71,False
1592,2021-02-14,Louisiana,27.884416,3.214201,72,False
1593,2021-02-21,Louisiana,24.082254,2.785769,73,False
1594,2021-02-28,Louisiana,27.042572,3.295681,74,False
1595,2021-03-07,Louisiana,27.327144,3.247406,75,False
1596,2021-03-14,Louisiana,28.079023,3.32529,76,False
1597,2021-03-21,Louisiana,28.809076,3.291008,77,False
1598,2021-03-28,Louisiana,28.040119,3.203958,78,False
1599,2021-04-04,Louisiana,33.176851,3.634192,79,False
1600,2021-04-11,Louisiana,29.015605,3.33907,80,False
1601,2021-04-18,Louisiana,27.285901,3.103506,81,False
1602,2021-04-25,Louisiana,28.556471,3.265067,82,False
1603,2021-05-02,Louisiana,29.284217,3.334304,83,False
1604,2021-05-09,Louisiana,30.920581,3.465615,84,False
1605,2021-05-16,Louisiana,29.518927,3.305913,85,False
1606,2021-05-23,Louisiana,28.804917,3.235419,86,False
1607,2021-05-30,Louisiana,32.079878,3.52359,87,False
1608,2021-06-06,Louisiana,29.103917,3.260295,88,False
1609,2021-06-13,Louisiana,28.218306,3.220244,89,False
1610,2021-06-20,Louisiana,29.880049,3.359263,90,False
1611,2021-06-27,Louisiana,27.454625,3.145937,91,False
1612,2021-07-04,Louisiana,31.923761,3.503068,92,False
1613,2021-07-11,Louisiana,27.73993,3.186269,93,False
1614,2021-07-18,Louisiana,26.884002,3.137159,94,False
1615,2021-07-25,Louisiana,27.49186,3.188615,95,False
1616,2021-08-01,Louisiana,27.15571,3.169848,96,False
1617,2021-08-08,Louisiana,27.302676,3.186625,97,False
1618,2021-08-15,Louisiana,27.253281,3.19584,98,False
1619,2021-08-22,Louisiana,27.209069,3.18157,99,False
1620,2021-08-29,Louisiana,30.112001,3.208013,100,False
1621,2021-09-05,Louisiana,27.65494,3.101628,101,False
1622,2021-09-12,Louisiana,29.724516,3.391541,102,False
1623,2021-09-19,Louisiana,28.615054,3.246187,103,False
1624,2021-09-26,Louisiana,29.83886,3.433194,104,False
1625,2021-10-03,Louisiana,28.809773,3.316643,105,False
1626,2021-10-10,Louisiana,28.991005,3.378301,106,False
1627,2021-10-17,Louisiana,28.827604,3.33582,107,False
1628,2021-10-24,Louisiana,28.714962,3.313106,108,False
1629,2021-10-31,Louisiana,29.414478,3.296322,109,False
1630,2021-11-07,Louisiana,27.809284,3.193822,110,False
1631,2021-11-14,Louisiana,27.468275,3.136766,111,False
1632,2021-11-21,Louisiana,29.242316,3.259028,112,False
1633,2021-11-28,Louisiana,32.999363,3.349152,113,False
1634,2021-12-05,Louisiana,26.268099,3.014492,114,False
1635,2021-12-12,Louisiana,26.959893,2.993024,115,False
1636,2021-12-19,Louisiana,31.16446,3.329589,116,False
1637,2021-12-26,Louisiana,37.647967,3.613106,117,False
